Data,AirT,WindS,WindDir,RelHum,SWglobal,Iprec
05-07-2006 0:00,16.0,3.6,355,91,-1.1,0
05-07-2006 1:00,15.3,4.7,345,92,-0.3,0
05-07-2006 2:00,15.4,4.3,347,91,-0.1,0
05-07-2006 3:00,15.4,4.6,353,91,0.0,0
05-07-2006 4:00,15.1,3.9,2,91,-0.2,0
05-07-2006 5:00,14.7,4.4,345,90,0.0,0
05-07-2006 6:00,14.6,4.9,342,90,3.6,0
05-07-2006 7:00,14.3,5.2,353,91,41.5,0
05-07-2006 8:00,14.7,2.4,6,91,185.8,0.2
05-07-2006 9:00,15.8,4.6,342,85,339.4,0
05-07-2006 10:00,16.4,4.9,347,82,475.6,0
05-07-2006 11:00,17.6,3.7,13,79,526.5,0
05-07-2006 12:00,18.6,3.6,357,76,790.4,0
05-07-2006 13:00,19.7,2.9,347,71,638.3,0
05-07-2006 14:00,20.4,2.0,323,68,542.4,0
05-07-2006 15:00,20.8,2.9,306,66,728.9,0
05-07-2006 16:00,20.9,2.3,324,63,748.5,0
05-07-2006 17:00,21.2,2.5,323,61,518.8,0
05-07-2006 18:00,20.9,3.0,310,58,383.4,0
05-07-2006 19:00,19.8,3.1,316,64,181.5,0
05-07-2006 20:00,18.6,3.4,316,70,115.8,0
05-07-2006 21:00,17.2,2.4,315,71,36.5,0
05-07-2006 22:00,16.9,0.4,242,74,3.2,0
05-07-2006 23:00,16.3,0.9,236,82,-0.4,0
06-07-2006 0:00,15.2,1.2,267,84,-0.8,0
06-07-2006 1:00,14.0,1.7,244,85,-0.6,0
06-07-2006 2:00,14.0,1.4,261,89,-0.2,0
06-07-2006 3:00,14.2,2.2,251,93,-0.5,0
06-07-2006 4:00,14.2,2.8,258,93,-0.6,0
06-07-2006 5:00,14.5,2.7,241,95,-0.3,0
06-07-2006 6:00,14.5,2.3,235,96,4.2,0
06-07-2006 7:00,14.7,2.6,217,97,15.7,0
06-07-2006 8:00,15.1,3.1,232,97,59.7,0
06-07-2006 9:00,15.5,3.5,235,97,111.3,0
06-07-2006 10:00,15.8,3.7,243,96,137.0,0
06-07-2006 11:00,16.2,3.9,240,94,248.0,0
06-07-2006 12:00,16.3,2.8,245,94,261.1,0
06-07-2006 13:00,16.9,3.2,256,85,155.1,0
06-07-2006 14:00,18.7,5.6,241,75,449.6,0
06-07-2006 15:00,18.0,5.7,247,77,416.0,0
06-07-2006 16:00,16.3,3.4,265,85,84.9,0
06-07-2006 17:00,16.5,3.6,261,84,170.8,0
06-07-2006 18:00,16.8,5.5,262,77,274.1,0
06-07-2006 19:00,16.1,4.2,258,79,98.5,0
06-07-2006 20:00,15.4,4.9,250,82,69.9,0
06-07-2006 21:00,14.7,3.8,263,87,86.8,0
06-07-2006 22:00,14.1,3.0,290,86,4.7,0
06-07-2006 23:00,13.2,2.1,281,85,-0.7,0
07-07-2006 0:00,12.8,1.1,269,86,0.1,0
07-07-2006 1:00,12.9,1.6,264,85,-0.5,0
07-07-2006 2:00,12.7,1.1,224,88,-0.9,0
07-07-2006 3:00,12.4,1.0,272,91,-0.3,0
07-07-2006 4:00,12.4,0.9,279,89,-0.9,0.2
07-07-2006 5:00,12.3,1.4,245,89,0.0,0
07-07-2006 6:00,11.7,2.0,246,91,6.9,0
07-07-2006 7:00,11.6,1.8,212,92,64.1,0
07-07-2006 8:00,12.4,2.1,250,88,230.0,0
07-07-2006 9:00,13.5,3.9,252,80,254.9,0
07-07-2006 10:00,14.0,2.0,273,77,478.9,0
07-07-2006 11:00,15.1,3.5,257,69,422.2,0
07-07-2006 12:00,14.8,3.7,267,74,423.8,0
07-07-2006 13:00,16.6,4.6,269,58,858.9,0
07-07-2006 14:00,16.3,4.0,276,61,453.7,0
07-07-2006 15:00,16.9,4.4,267,58,831.2,0
07-07-2006 16:00,16.0,4.2,272,64,452.6,0
07-07-2006 17:00,15.8,3.7,275,64,391.4,0
07-07-2006 18:00,15.9,3.2,287,66,339.7,0
07-07-2006 19:00,15.1,2.7,277,66,178.8,0
07-07-2006 20:00,14.3,3.0,252,70,126.2,0
07-07-2006 21:00,13.1,2.2,275,72,44.8,0
07-07-2006 22:00,12.3,1.5,265,80,3.5,0
07-07-2006 23:00,12.0,2.5,252,80,-0.9,0
08-07-2006 0:00,11.2,1.7,238,86,-1.4,0
08-07-2006 1:00,10.1,0.9,259,89,-1.8,0
08-07-2006 2:00,10.5,0.5,238,88,0.1,0
08-07-2006 3:00,10.7,0.8,241,85,-0.9,0
08-07-2006 4:00,10.4,0.4,266,89,-0.5,0
08-07-2006 5:00,10.2,0.5,231,90,-0.8,0
08-07-2006 6:00,10.3,0.7,197,89,8.8,0
08-07-2006 7:00,10.7,1.1,174,89,33.1,0
08-07-2006 8:00,11.5,3.0,211,86,125.3,0
08-07-2006 9:00,12.1,3.9,210,83,148.2,0
08-07-2006 10:00,12.5,4.0,205,82,96.8,0
08-07-2006 11:00,11.9,3.4,219,89,76.0,0
08-07-2006 12:00,12.5,4.3,203,90,91.3,0.6
08-07-2006 13:00,12.5,6.5,197,89,109.6,0.8
08-07-2006 14:00,12.1,6.6,200,94,76.3,2.8
08-07-2006 15:00,12.4,7.9,191,94,63.6,1.6
08-07-2006 16:00,12.3,8.5,205,92,90.6,1.2
08-07-2006 17:00,12.9,8.9,205,95,131.0,1.6
08-07-2006 18:00,13.2,9.5,210,95,72.0,0.4
08-07-2006 19:00,13.9,7.8,216,96,62.7,1.4
08-07-2006 20:00,14.4,7.1,217,96,43.5,0.4
08-07-2006 21:00,14.6,6.1,227,96,20.4,0.2
08-07-2006 22:00,14.7,6.4,227,96,4.9,0.2
08-07-2006 23:00,14.0,7.7,232,93,1.2,0
09-07-2006 0:00,13.7,6.4,233,94,0.7,0
09-07-2006 1:00,13.6,5.3,236,94,0.4,0.2
09-07-2006 2:00,13.5,5.4,234,93,0.7,0
09-07-2006 3:00,13.1,4.3,235,94,0.4,0
09-07-2006 4:00,13.3,4.4,236,91,0.8,0
09-07-2006 5:00,13.1,5.3,236,91,-0.6,0
09-07-2006 6:00,13.0,5.3,251,89,7.5,0
09-07-2006 7:00,12.7,5.4,279,86,41.9,0
09-07-2006 8:00,13.1,4.7,281,84,138.7,0
09-07-2006 9:00,13.1,4.7,277,84,128.0,0
09-07-2006 10:00,13.9,4.5,274,80,219.0,0
09-07-2006 11:00,14.6,5.3,286,77,424.7,0
09-07-2006 12:00,15.5,6.0,289,74,795.9,0
09-07-2006 13:00,16.3,4.3,288,71,553.7,0
09-07-2006 14:00,16.5,4.9,295,68,508.7,0
09-07-2006 15:00,16.5,5.1,314,73,656.7,0
09-07-2006 16:00,18.1,4.8,289,58,810.8,0
09-07-2006 17:00,18.4,3.3,301,59,698.5,0
09-07-2006 18:00,18.8,3.9,246,62,555.9,0
09-07-2006 19:00,18.1,3.3,245,67,363.3,0
09-07-2006 20:00,17.7,3.2,252,69,211.2,0
09-07-2006 21:00,16.5,2.4,241,76,36.6,0
09-07-2006 22:00,14.0,2.0,252,84,4.2,0
09-07-2006 23:00,12.2,1.2,261,88,-2.3,0
10-07-2006 0:00,12.3,1.6,282,90,-1.7,0
10-07-2006 1:00,11.4,0.5,269,93,-1.7,0
10-07-2006 2:00,11.4,0.9,229,95,0.3,0
10-07-2006 3:00,12.4,1.3,248,95,0.0,0
10-07-2006 4:00,13.1,1.6,207,91,-0.6,0
10-07-2006 5:00,13.1,2.4,233,90,0.5,0
10-07-2006 6:00,13.1,2.1,229,90,5.8,0
10-07-2006 7:00,13.3,4.0,239,88,62.8,0
10-07-2006 8:00,13.7,3.9,233,86,213.9,0
10-07-2006 9:00,14.4,3.0,225,86,259.4,0
10-07-2006 10:00,14.8,4.4,230,84,249.1,0
10-07-2006 11:00,14.6,4.3,218,84,138.7,0
10-07-2006 12:00,14.8,3.9,226,84,228.7,0
10-07-2006 13:00,14.8,4.5,219,85,173.3,0
10-07-2006 14:00,15.1,5.3,219,85,352.8,0
10-07-2006 15:00,15.0,4.9,227,85,148.1,0
10-07-2006 16:00,13.9,4.0,234,94,107.6,0
10-07-2006 17:00,15.7,4.2,255,84,448.5,0
10-07-2006 18:00,16.6,4.6,269,69,388.8,0
10-07-2006 19:00,16.2,4.5,261,76,336.3,0
10-07-2006 20:00,15.8,3.1,286,77,269.4,0
10-07-2006 21:00,14.7,2.6,285,75,68.0,0
10-07-2006 22:00,12.8,2.4,297,80,3.4,0
10-07-2006 23:00,11.5,1.9,294,86,-1.7,0
11-07-2006 0:00,10.9,2.0,242,87,-1.3,0
11-07-2006 1:00,10.3,0.7,323,88,-2.0,0
11-07-2006 2:00,8.6,0.3,259,89,-2.6,0
11-07-2006 3:00,8.4,0.7,291,92,-1.4,0
11-07-2006 4:00,8.9,0.6,11,93,-1.3,0
11-07-2006 5:00,9.1,0.6,359,94,0.1,0
11-07-2006 6:00,9.5,0.6,246,93,6.8,0
11-07-2006 7:00,10.6,1.0,284,94,91.5,0
11-07-2006 8:00,11.4,1.2,242,94,96.9,0
11-07-2006 9:00,12.3,1.2,243,95,255.5,0
11-07-2006 10:00,14.4,2.0,272,76,510.4,0
11-07-2006 11:00,15.2,2.6,274,67,313.6,0
11-07-2006 12:00,15.7,2.4,286,67,400.3,0
11-07-2006 13:00,17.1,3.7,264,63,628.4,0
11-07-2006 14:00,17.2,4.3,236,67,793.8,0
11-07-2006 15:00,17.8,4.3,238,63,582.2,0
11-07-2006 16:00,17.7,3.7,252,69,519.3,0
11-07-2006 17:00,18.4,4.3,249,65,606.5,0
11-07-2006 18:00,18.1,3.6,246,67,416.5,0
11-07-2006 19:00,17.9,3.6,249,67,367.9,0
11-07-2006 20:00,16.4,3.6,245,74,123.6,0
11-07-2006 21:00,15.1,2.9,248,81,43.8,0
11-07-2006 22:00,13.6,3.2,242,88,4.1,0
11-07-2006 23:00,12.8,3.2,235,92,-1.9,0
12-07-2006 0:00,12.6,2.3,225,94,-1.6,0
12-07-2006 1:00,13.0,2.4,212,94,-1.8,0
12-07-2006 2:00,12.7,1.0,224,94,-1.6,0
12-07-2006 3:00,13.0,3.2,225,92,0.0,0
12-07-2006 4:00,13.6,2.7,236,93,-0.5,0
12-07-2006 5:00,13.6,2.2,238,95,-0.1,0
12-07-2006 6:00,13.6,3.1,225,96,5.5,0
12-07-2006 7:00,13.8,2.5,228,96,34.2,0
12-07-2006 8:00,13.9,2.8,246,96,41.7,0
12-07-2006 9:00,14.2,1.8,250,95,120.7,0
12-07-2006 10:00,14.6,3.0,236,93,128.5,0
12-07-2006 11:00,14.8,3.0,227,94,207.9,0
12-07-2006 12:00,15.5,2.6,226,92,144.8,0
12-07-2006 13:00,16.2,3.2,260,87,209.4,0
12-07-2006 14:00,16.4,3.2,265,85,143.7,0
12-07-2006 15:00,15.8,2.8,271,90,162.3,0
12-07-2006 16:00,15.6,2.7,290,90,71.5,0
12-07-2006 17:00,15.4,4.0,317,89,207.2,0
12-07-2006 18:00,15.4,2.8,299,86,291.5,0.2
12-07-2006 19:00,16.9,3.4,313,70,405.3,0
12-07-2006 20:00,16.2,3.3,322,72,234.1,0
12-07-2006 21:00,15.0,2.2,314,75,38.2,0
12-07-2006 22:00,13.5,2.4,329,81,4.4,0
12-07-2006 23:00,12.6,2.2,339,85,-2.3,0
13-07-2006 0:00,11.4,0.8,46,89,-2.6,0
13-07-2006 1:00,11.2,1.7,352,89,-2.1,0
13-07-2006 2:00,10.8,1.2,353,88,-2.7,0
13-07-2006 3:00,10.0,1.1,336,88,-2.2,0
13-07-2006 4:00,9.0,0.6,123,89,-2.6,0
13-07-2006 5:00,9.8,2.7,1,86,-2.5,0
13-07-2006 6:00,9.1,0.6,144,88,12.3,0
13-07-2006 7:00,9.9,1.6,4,88,106.3,0
13-07-2006 8:00,10.9,3.3,17,86,253.6,0
13-07-2006 9:00,11.7,4.1,20,82,419.3,0
13-07-2006 10:00,12.8,4.1,24,76,567.4,0
13-07-2006 11:00,13.7,3.4,23,74,689.5,0
13-07-2006 12:00,15.1,2.8,31,67,781.5,0
13-07-2006 13:00,16.1,2.7,37,60,864.7,0
13-07-2006 14:00,17.4,2.3,33,55,888.7,0
13-07-2006 15:00,18.3,1.8,62,54,873.0,0
13-07-2006 16:00,19.0,2.0,12,51,783.4,0
13-07-2006 17:00,19.6,1.5,11,47,641.2,0
13-07-2006 18:00,19.5,1.6,70,53,543.9,0
13-07-2006 19:00,17.8,3.3,188,69,387.3,0
13-07-2006 20:00,16.6,2.8,192,73,187.2,0
13-07-2006 21:00,15.6,2.0,184,77,42.4,0
13-07-2006 22:00,13.3,1.3,157,82,2.9,0
13-07-2006 23:00,11.7,0.2,353,88,-2.5,0
14-07-2006 0:00,11.2,0.5,313,89,-1.1,0
14-07-2006 1:00,10.6,0.5,317,89,-1.0,0
14-07-2006 2:00,10.5,0.6,320,85,-0.3,0
14-07-2006 3:00,10.2,0.6,317,84,-1.7,0
14-07-2006 4:00,10.2,0.6,7,84,-1.4,0
14-07-2006 5:00,10.7,0.9,354,81,-0.9,0
14-07-2006 6:00,9.2,0.5,328,85,14.1,0
14-07-2006 7:00,11.3,1.8,35,80,100.7,0
14-07-2006 8:00,12.3,2.5,24,80,244.8,0
14-07-2006 9:00,13.9,2.1,65,74,408.9,0
14-07-2006 10:00,15.2,2.8,91,65,572.9,0
14-07-2006 11:00,15.9,2.9,100,67,709.8,0
14-07-2006 12:00,17.2,2.7,115,67,804.5,0
14-07-2006 13:00,18.1,2.9,123,67,779.0,0
14-07-2006 14:00,18.8,3.3,129,66,887.5,0
14-07-2006 15:00,18.9,3.2,138,66,865.5,0
14-07-2006 16:00,18.9,3.5,126,67,743.9,0
14-07-2006 17:00,18.8,3.5,136,69,639.9,0
14-07-2006 18:00,18.7,3.4,133,70,525.7,0
14-07-2006 19:00,18.0,2.9,151,74,385.8,0
14-07-2006 20:00,17.4,2.3,163,76,208.7,0
14-07-2006 21:00,16.2,1.4,158,78,37.6,0
14-07-2006 22:00,14.0,0.4,37,77,1.4,0
14-07-2006 23:00,13.8,0.9,339,75,-0.3,0
15-07-2006 0:00,12.0,0.4,342,81,0.4,0
15-07-2006 1:00,11.4,0.5,3,68,1.2,0
15-07-2006 2:00,13.5,1.2,351,59,-0.4,0
15-07-2006 3:00,12.1,0.7,348,67,-2.4,0
15-07-2006 4:00,11.3,0.6,15,74,-0.2,0
15-07-2006 5:00,13.4,1.6,8,67,-1.7,0
15-07-2006 6:00,13.1,2.2,19,66,13.2,0
15-07-2006 7:00,13.7,2.9,21,66,87.9,0
15-07-2006 8:00,14.6,3.0,25,68,242.6,0
15-07-2006 9:00,15.9,3.3,31,68,401.0,0
15-07-2006 10:00,17.2,2.4,62,61,552.3,0
15-07-2006 11:00,18.0,2.5,106,67,682.4,0
15-07-2006 12:00,19.0,2.5,112,66,718.4,0
15-07-2006 13:00,19.8,3.3,131,63,823.2,0
15-07-2006 14:00,20.2,2.8,120,60,732.9,0
15-07-2006 15:00,20.6,2.9,124,56,876.4,0
15-07-2006 16:00,20.9,2.5,134,56,734.6,0
15-07-2006 17:00,20.9,3.2,164,57,644.7,0
15-07-2006 18:00,20.9,2.5,160,58,543.1,0
15-07-2006 19:00,20.3,2.7,175,56,379.8,0
15-07-2006 20:00,18.9,2.7,160,61,210.2,0
15-07-2006 21:00,17.6,1.1,173,66,38.3,0
15-07-2006 22:00,15.7,0.8,285,65,2.6,0
15-07-2006 23:00,13.7,0.9,296,72,-0.7,0
16-07-2006 0:00,13.1,0.6,315,70,-2.0,0
16-07-2006 1:00,14.3,1.2,323,62,1.3,0
16-07-2006 2:00,13.9,0.7,339,70,0.4,0
16-07-2006 3:00,12.8,0.5,7,82,0.1,0
16-07-2006 4:00,10.9,0.7,50,87,-3.2,0
16-07-2006 5:00,11.4,0.5,39,87,-1.8,0
16-07-2006 6:00,10.7,0.2,345,89,11.2,0
16-07-2006 7:00,12.8,0.1,346,77,95.5,0
16-07-2006 8:00,17.5,0.4,359,63,229.1,0
16-07-2006 9:00,17.4,1.1,59,50,400.7,0
16-07-2006 10:00,18.4,1.1,88,54,510.4,0
16-07-2006 11:00,19.4,1.2,148,54,691.9,0
16-07-2006 12:00,20.6,1.1,147,51,785.7,0
16-07-2006 13:00,21.3,1.2,181,48,831.4,0
16-07-2006 14:00,22.4,1.1,224,40,856.2,0
16-07-2006 15:00,23.2,1.3,165,39,838.7,0
16-07-2006 16:00,23.7,1.3,112,37,760.1,0
16-07-2006 17:00,24.1,1.5,142,37,678.3,0
16-07-2006 18:00,24.4,1.3,180,40,492.8,0
16-07-2006 19:00,22.6,3.2,200,59,409.4,0
16-07-2006 20:00,20.6,2.0,202,66,109.9,0
16-07-2006 21:00,19.4,1.3,249,70,51.4,0
16-07-2006 22:00,18.8,1.7,339,72,9.5,0
16-07-2006 23:00,17.2,2.7,12,79,-2.0,0
17-07-2006 0:00,17.0,4.0,356,75,-2.1,0
17-07-2006 1:00,16.9,3.5,2,69,-1.9,0
17-07-2006 2:00,16.7,3.3,11,67,-1.9,0
17-07-2006 3:00,15.6,3.9,9,74,-2.1,0
17-07-2006 4:00,15.5,4.0,11,74,-2.3,0
17-07-2006 5:00,14.8,4.1,13,76,-1.8,0
17-07-2006 6:00,15.4,4.2,13,70,8.7,0
17-07-2006 7:00,15.7,1.8,352,69,92.3,0
17-07-2006 8:00,17.2,3.3,22,65,234.4,0
17-07-2006 9:00,18.1,2.3,38,68,393.2,0
17-07-2006 10:00,19.5,2.1,32,67,550.7,0
17-07-2006 11:00,21.1,1.7,63,64,688.3,0
17-07-2006 12:00,22.6,1.4,113,60,789.9,0
17-07-2006 13:00,23.3,1.9,98,52,858.4,0
17-07-2006 14:00,24.4,1.7,114,48,857.9,0
17-07-2006 15:00,25.0,2.0,127,47,824.9,0
17-07-2006 16:00,24.2,3.1,169,54,763.4,0
17-07-2006 17:00,24.3,2.6,151,45,666.9,0
17-07-2006 18:00,24.0,3.0,147,43,542.0,0
17-07-2006 19:00,23.3,2.7,153,43,386.4,0
17-07-2006 20:00,22.6,1.5,145,44,220.9,0
17-07-2006 21:00,20.0,0.5,19,61,21.1,0
17-07-2006 22:00,18.6,0.9,326,62,2.9,0
17-07-2006 23:00,16.5,0.3,332,69,-0.5,0
18-07-2006 0:00,16.7,0.8,351,66,-0.6,0
18-07-2006 1:00,17.4,1.1,13,62,-0.5,0
18-07-2006 2:00,14.7,1.0,27,71,-1.9,0
18-07-2006 3:00,15.5,1.2,29,70,-1.2,0
18-07-2006 4:00,14.8,1.2,41,71,-1.6,0
18-07-2006 5:00,14.0,1.2,40,73,-1.4,0
18-07-2006 6:00,14.7,1.2,45,63,7.7,0
18-07-2006 7:00,15.6,1.2,19,61,98.2,0
18-07-2006 8:00,16.7,1.0,47,61,116.6,0
18-07-2006 9:00,18.5,1.3,65,60,384.1,0
18-07-2006 10:00,20.4,1.2,90,60,537.2,0
18-07-2006 11:00,21.9,2.1,126,56,678.7,0
18-07-2006 12:00,23.3,2.5,108,54,768.8,0
18-07-2006 13:00,24.4,3.5,128,49,837.4,0
18-07-2006 14:00,25.2,3.8,125,44,853.2,0
18-07-2006 15:00,25.1,4.0,129,48,834.9,0
18-07-2006 16:00,25.0,4.1,141,43,777.1,0
18-07-2006 17:00,25.1,4.4,151,42,633.4,0
18-07-2006 18:00,24.4,3.8,140,49,539.5,0
18-07-2006 19:00,23.2,3.8,124,51,371.3,0
18-07-2006 20:00,22.1,2.8,111,56,206.1,0
18-07-2006 21:00,20.6,2.0,102,66,35.3,0
18-07-2006 22:00,18.4,1.5,77,72,0.9,0
18-07-2006 23:00,17.3,1.4,72,75,-2.0,0
19-07-2006 0:00,16.8,1.4,38,76,-1.5,0
19-07-2006 1:00,16.2,1.2,49,78,-1.0,0
19-07-2006 2:00,16.5,1.4,74,76,-1.2,0
19-07-2006 3:00,16.4,1.2,79,78,-1.2,0
19-07-2006 4:00,16.7,1.0,62,77,-0.8,0
19-07-2006 5:00,17.2,1.2,65,74,-1.5,0
19-07-2006 6:00,16.7,1.3,44,77,7.0,0
19-07-2006 7:00,17.4,1.0,58,76,111.9,0
19-07-2006 8:00,18.1,2.2,98,75,231.1,0
19-07-2006 9:00,18.6,2.9,95,75,148.5,0
19-07-2006 10:00,19.4,2.9,112,75,321.6,0
19-07-2006 11:00,20.2,3.8,143,76,341.9,0
19-07-2006 12:00,20.3,3.8,155,77,262.3,0
19-07-2006 13:00,20.9,4.1,161,77,347.3,0
19-07-2006 14:00,19.6,4.1,205,85,383.1,0
19-07-2006 15:00,19.4,4.7,193,84,319.7,0
19-07-2006 16:00,19.6,3.6,189,85,343.0,0
19-07-2006 17:00,20.3,4.0,191,78,240.8,0
19-07-2006 18:00,20.6,3.1,172,77,312.8,0
19-07-2006 19:00,21.3,3.5,166,73,255.9,0
19-07-2006 20:00,20.3,3.8,164,78,199.1,0
19-07-2006 21:00,18.8,3.0,181,84,71.8,0.2
19-07-2006 22:00,17.6,1.2,148,90,2.4,0
19-07-2006 23:00,17.4,2.7,165,93,-0.1,0
20-07-2006 0:00,17.3,1.9,147,95,-0.3,0
20-07-2006 1:00,17.3,2.5,168,96,-0.1,0
20-07-2006 2:00,17.4,2.2,169,96,0.0,0
20-07-2006 3:00,17.3,2.4,156,96,-0.1,0
20-07-2006 4:00,17.2,2.5,180,96,-0.2,0
20-07-2006 5:00,17.1,2.3,178,96,0.0,0
20-07-2006 6:00,17.1,1.6,178,96,1.1,0
20-07-2006 7:00,17.1,2.3,193,97,7.2,0
20-07-2006 8:00,17.0,2.4,204,97,46.2,0.2
20-07-2006 9:00,17.3,2.5,190,96,111.2,0
20-07-2006 10:00,17.5,3.4,196,95,113.7,0
20-07-2006 11:00,17.6,2.9,197,94,93.9,0
20-07-2006 12:00,18.7,3.8,199,88,400.4,0
20-07-2006 13:00,20.2,4.3,207,79,673.8,0
20-07-2006 14:00,20.4,4.9,204,80,531.8,0
20-07-2006 15:00,21.7,4.2,233,69,562.4,0
20-07-2006 16:00,21.5,4.2,231,69,604.3,0
20-07-2006 17:00,20.9,3.7,226,72,405.4,0
20-07-2006 18:00,21.1,3.4,231,70,508.7,0
20-07-2006 19:00,20.6,3.4,243,71,313.4,0
20-07-2006 20:00,19.8,2.6,246,76,185.2,0
20-07-2006 21:00,18.5,2.4,238,83,38.9,0
20-07-2006 22:00,16.7,1.8,245,88,0.9,0
20-07-2006 23:00,15.7,1.2,260,90,-0.9,0
21-07-2006 0:00,15.1,0.1,283,91,-2.3,0
21-07-2006 1:00,14.4,0.7,263,94,-0.9,0
21-07-2006 2:00,14.2,0.9,269,95,-0.9,0
21-07-2006 3:00,14.1,0.6,269,95,-1.1,0
21-07-2006 4:00,14.0,0.3,265,96,-0.6,0
21-07-2006 5:00,13.5,0.7,214,96,0.2,0
21-07-2006 6:00,13.9,1.2,190,96,2.5,0
21-07-2006 7:00,13.8,1.8,207,97,32.2,0
21-07-2006 8:00,14.1,1.3,168,97,94.6,0
21-07-2006 9:00,14.3,1.5,162,97,97.8,0
21-07-2006 10:00,15.2,3.4,153,94,164.6,0
21-07-2006 11:00,15.4,3.3,144,96,180.4,0
21-07-2006 12:00,16.0,3.2,160,95,136.7,0.2
21-07-2006 13:00,17.3,4.1,169,93,263.1,0
21-07-2006 14:00,18.1,4.5,165,90,540.8,0
21-07-2006 15:00,18.1,5.4,186,87,235.5,0
21-07-2006 16:00,18.8,5.2,193,74,620.4,0
21-07-2006 17:00,18.5,4.3,204,66,459.5,0
21-07-2006 18:00,18.6,3.9,208,66,532.8,0
21-07-2006 19:00,17.8,3.5,205,71,324.6,0
21-07-2006 20:00,17.1,3.9,202,74,160.9,0
21-07-2006 21:00,16.0,2.9,212,77,24.3,0
21-07-2006 22:00,14.6,1.0,199,87,-0.2,0
21-07-2006 23:00,13.7,0.4,133,91,-1.8,0
22-07-2006 0:00,13.5,0.9,129,94,-0.8,0
22-07-2006 1:00,13.8,1.3,151,94,-0.7,0
22-07-2006 2:00,13.0,0.6,137,95,-1.8,0
22-07-2006 3:00,12.3,0.8,166,95,-1.1,0
22-07-2006 4:00,13.1,1.9,156,94,-0.4,0
22-07-2006 5:00,13.2,1.4,166,95,-0.6,0
22-07-2006 6:00,13.5,1.5,143,96,11.8,0
22-07-2006 7:00,14.3,2.3,165,96,43.1,0
22-07-2006 8:00,15.0,3.0,165,95,76.9,0
22-07-2006 9:00,15.7,4.2,169,91,81.8,0
22-07-2006 10:00,16.2,4.9,158,88,186.1,0
22-07-2006 11:00,15.6,5.0,155,93,141.8,0.2
22-07-2006 12:00,16.2,5.5,161,96,158.2,0.8
22-07-2006 13:00,16.8,5.6,185,96,208.9,1.6
22-07-2006 14:00,17.0,4.6,239,95,616.0,0.8
22-07-2006 15:00,18.6,4.2,232,81,702.3,0.2
22-07-2006 16:00,19.0,4.0,269,68,709.2,0
22-07-2006 17:00,19.0,3.6,263,66,489.3,0
22-07-2006 18:00,18.3,3.8,256,70,321.4,0
22-07-2006 19:00,17.7,3.5,260,71,183.6,0
22-07-2006 20:00,16.8,3.5,246,73,98.4,0
22-07-2006 21:00,15.6,2.9,246,79,35.0,0
22-07-2006 22:00,14.2,2.6,241,86,1.1,0
22-07-2006 23:00,14.3,2.8,239,89,-0.4,0
23-07-2006 0:00,13.8,2.2,227,89,-1.3,0
23-07-2006 1:00,12.7,0.4,214,92,-0.5,0
23-07-2006 2:00,13.1,1.2,235,94,-0.4,0
23-07-2006 3:00,13.3,0.7,243,95,-0.3,0.2
23-07-2006 4:00,13.4,1.4,204,95,-0.6,0
23-07-2006 5:00,13.5,2.0,221,95,-0.6,0
23-07-2006 6:00,13.7,2.3,217,94,3.3,0
23-07-2006 7:00,14.0,2.2,213,94,58.1,0
23-07-2006 8:00,14.5,3.6,236,92,113.9,0
23-07-2006 9:00,15.0,3.6,236,89,164.6,0
23-07-2006 10:00,15.3,4.0,237,85,145.0,0
23-07-2006 11:00,16.0,4.5,232,82,362.1,0
23-07-2006 12:00,17.0,3.8,253,74,464.1,0
23-07-2006 13:00,18.3,4.9,231,68,639.4,0
23-07-2006 14:00,18.6,5.4,246,68,808.3,0
23-07-2006 15:00,18.7,4.3,230,70,371.4,0
23-07-2006 16:00,18.7,4.9,221,74,620.8,0
23-07-2006 17:00,17.6,4.1,235,76,177.5,0
23-07-2006 18:00,17.6,4.7,225,75,282.8,0
23-07-2006 19:00,17.6,3.7,232,74,114.0,0
23-07-2006 20:00,17.2,2.6,214,77,42.8,0
23-07-2006 21:00,16.5,2.3,208,82,21.9,0
23-07-2006 22:00,15.6,2.5,200,87,0.4,0
23-07-2006 23:00,15.1,2.6,204,92,-0.8,0
24-07-2006 0:00,15.1,2.9,205,94,-0.2,0
24-07-2006 1:00,14.9,2.5,195,95,-0.4,0
24-07-2006 2:00,14.6,2.3,196,96,-0.3,0
24-07-2006 3:00,14.5,2.3,185,96,-0.5,0
24-07-2006 4:00,14.8,2.7,187,97,-0.1,0
24-07-2006 5:00,14.9,3.3,183,97,-0.6,0
24-07-2006 6:00,14.9,2.8,202,96,3.9,0
24-07-2006 7:00,15.1,2.7,190,96,49.2,0
24-07-2006 8:00,15.6,3.7,205,95,136.7,0
24-07-2006 9:00,17.0,4.2,197,85,437.2,0
24-07-2006 10:00,17.1,4.0,199,80,229.4,0
24-07-2006 11:00,18.1,5.0,188,80,746.0,0
24-07-2006 12:00,18.1,4.6,185,79,430.9,0
24-07-2006 13:00,18.4,5.1,187,77,478.7,0
24-07-2006 14:00,19.1,5.3,178,72,558.2,0
24-07-2006 15:00,18.7,4.8,190,76,434.1,0
24-07-2006 16:00,18.4,4.7,183,77,388.7,0
24-07-2006 17:00,18.4,4.6,176,76,309.5,0
24-07-2006 18:00,18.2,4.4,182,77,275.7,0
24-07-2006 19:00,17.7,3.5,184,78,186.2,0
