/** Dripsey 2007 */								
index{4}

/**	latitude(deg),	longitude(deg),	elevation (m), sky wiew	factor+, difference of STANDARD TIME with respect to UTM (h)+	= used only if state_rad=1*/	
1: float matrix station {1,5}					
51.59	-8.45	187.11	0.976	0

/** quota misura vento, quota misura Ur e temp */										
2: float matrix sensori {1,2}										
3	3

/** giorno di inizio, ora di inizio, dt[ore] */										
3: float matrix tempi {1,4}										
1	0	1	2002							
										
/**	1)month	2)day	3)DecHour  4)Year  5)V(m/s)  6)RH%  7)P(hPa)	8)T(C)   9)R_SW_beam(or total)(W/m2)++  10)R_SW_diff(W/m2)+ 11)Albedo+ 12)Lapse_rate(K/m)+ 13)Net_Radiation(W/m2)+ 14)LongwaveEmissivity++valid if the flag in geo_top.inpts is activated++the meaning changes according to the flag state_rad 

#1	#2	#3	#4	#5	#6	#7	#8	#9	#10	#11	#12	#13	#14	*/
4: float matrix dati{26304,14}
1	4	14	2002	5.8953	86.406	993.66	9.1121	29.747	0	0	0	19.25	0
1	4	15	2002	5.914	89.604	993.84	9.112	21	0	0	0	12.557	0
1	4	16	2002	6.1975	94.123	993.97	8.9285	7.3725	0	0	0	5.5528	0
1	4	17	2002	6.3565	95.45	994.22	9.0964	0.12873	0	0	0	-0.29256	0
1	4	18	2002	6.005	95.792	994.43	9.2838	-0.12873	0	0	0	-0.27501	0
1	4	19	2002	6.7916	96.021	994.81	9.5729	-0.05851	0	0	0	-0.21064	0
1	4	20	2002	5.9697	96.173	995.35	9.6867	-0.11117	0	0	0	-0.09947	0
1	4	21	2002	4.449	96.36	996.07	9.7934	-0.08777	0	0	0	0.03511	0
1	4	22	2002	3.376	93.26	997.02	8.2249	-0.40957	0	0	0	-2.4926	0
1	4	23	2002	4.1247	92.869	997.66	8.0137	0.17554	0	0	0	-8.3558	0
1	5	0	2002	1.8515	92.16	999.08	7.4662	-1.024	0	0	0	-35.005	0
1	5	1	2002	1.2147	92.461	1000.1	6.8815	-1.305	0	0	0	-45.272	0
1	5	2	2002	2.0234	92.945	1000.7	5.7922	-0.8486	0	0	0	-35.407	0
1	5	3	2002	1.6049	91.218	1001.9	6.3673	-0.42724	0	0	0	-38.955	0
1	5	4	2002	0.62522	91.422	1002.5	6.0283	-1.5276	0	0	0	-56.819	0
1	5	5	2002	1.314	92.596	1003.2	5.2183	-0.89555	0	0	0	-35.096	0
1	5	6	2002	1.0354	90.662	1003.8	5.4661	-1.5979	0	0	0	-48.354	0
1	5	7	2002	0.6806	93.12	1005	5.0857	-1.3229	0	0	0	-45.972	0
1	5	8	2002	0.73282	90.873	1005.7	4.5292	-2.119	0	0	0	-39.377	0
1	5	9	2002	1.5036	93.041	1006.5	4.4244	2.0781	0	0	0	-28.9	0
1	5	10	2002	1.6917	85.603	1007.4	6.5386	17.619	0	0	0	-22.566	0
1	5	11	2002	0.87309	90.047	1007.8	6.0243	163.66	0	0	0	18.501	0
1	5	12	2002	1.0213	89.402	1007.9	7.7602	224.39	0	0	0	68.545	0
1	5	13	2002	1.1569	87.625	1007.7	8.5801	243.57	0	0	0	89.028	0
1	5	14	2002	1.4687	85.129	1007.8	9.219	219.86	0	0	0	70.745	0
1	5	15	2002	2.1557	88.053	1007.9	9.0156	155.21	0	0	0	21.238	0
1	5	16	2002	1.2558	89.798	1008.5	8.6698	49.388	0	0	0	-5.781	0
1	5	17	2002	1.4989	93.124	1008.7	7.8408	0.56758	0	0	0	-18.49	0
1	5	18	2002	1.1734	95.214	1008.5	6.76	-0.5091	0	0	0	-7.4141	0
1	5	19	2002	1.1697	96.086	1008.8	6.7453	-0.26918	0	0	0	-1.7672	0
1	5	20	2002	0.17097	96.621	1009.8	6.1257	-0.49155	0	0	0	-3.3414	0
1	5	21	2002	0.3911	96.99	1010.1	5.6107	-0.12874	0	0	0	-1.2699	0
1	5	22	2002	0.47326	97.353	1010	4.8668	-0.51498	0	0	0	-3.1075	0
1	5	23	2002	0.77856	97.68	1009.8	4.3228	-0.29847	0	0	0	-2.3819	0
1	6	0	2002	1.4392	97.82	1009.6	4.3279	-0.09949	0	0	0	-1.8025	0
1	6	1	2002	0.15242	97.879	1009.2	4.5888	0.11119	0	0	0	-1.5918	0
1	6	2	2002	0.87366	97.849	1009	4.9069	0.00585	0	0	0	-1.1705	0
1	6	3	2002	0.23396	97.899	1009.1	5.4136	0.18727	0	0	0	-0.80761	0
1	6	4	2002	2.0267	97.82	1008.5	5.8822	-0.01756	0	0	0	-0.4038	0
1	6	5	2002	0.99099	97.859	1008.4	6.1117	0.02926	0	0	0	-0.32186	0
1	6	6	2002	1.2965	97.897	1008.2	6.149	0.02341	0	0	0	-0.18726	0
1	6	7	2002	1.495	97.98	1008.1	6.7025	0.06437	0	0	0	0.19312	0
1	6	8	2002	2.8017	98.052	1007.7	7.2019	0.06437	0	0	0	0.4155	0
1	6	9	2002	3.8316	98.22	1008	8.5022	1.3342	0	0	0	1.4219	0
1	6	10	2002	4.1253	98.11	1008.3	8.4098	12.885	0	0	0	10.661	0
1	6	11	2002	4.4297	97.451	1008.4	8.4834	20.409	0	0	0	16.776	0
1	6	12	2002	4.2288	96.357	1008.1	8.5601	35.64	0	0	0	27.144	0
1	6	13	2002	4.1795	95.797	1007.3	8.7648	44.088	0	0	0	31.614	0
1	6	14	2002	4.2164	94.88	1007.2	8.8224	26.108	0	0	0	17.436	0
1	6	15	2002	3.4646	94.343	1007	8.8844	16.594	0	0	0	9.9703	0
1	6	16	2002	3.5199	94.8	1007.2	8.9425	6.4889	0	0	0	2.6154	0
1	6	17	2002	4.1271	94.712	1006.9	8.8395	0.5266	0	0	0	-2.8846	0
1	6	18	2002	3.8354	93.889	1007	8.6835	-0.09947	0	0	0	-3.5224	0
1	6	19	2002	3.1359	93.145	1007.1	8.6216	-0.16968	0	0	0	-4.599	0
1	6	20	2002	5.1665	93.594	1006.8	8.6091	-0.13458	0	0	0	-5.4943	0
1	6	21	2002	5.0913	94.908	1006.7	8.5924	-0.19894	0	0	0	-7.9635	0
