DATE[day/month/year hour:min],t[days],JDfrom0,JD,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind speed[m/s],Wind direction[deg],Relative Humidity[-],Pressure[kPa],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface Energy balance[W/m2],Soil heat flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water on canopy[mm],Snow on canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind speed top canopy[m/s],Decay of K in canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow melted[mm],snow evap[mm],snow subl[mm],glac melted[mm],glac evap[mm],glac subl[mm],thawed soil depth[mm],water table depth[mm]
28/12/2001 12:00,1.500000,731213.500000,361.500000,0.000000,0.000000,0.000000,0.000000,0.000000,3.252338,291.061442,0.669439,991.507839,5.717765,0.075885,0.903685,1.455288,1.510009,158.475497,158.475497,192.532764,94.920383,97.612381,246.000000,250.307140,110.548416,156.600000,-12.163045,-14.646570,0.608027,0.881100,2.687481,0.020000,0.133400,43.626177,132.950375,-77.480514,9.249972,2.593713,-25.165024,1.217569,-13.227156,0.525773,0.000876,0.001292,0.001659,0.177132,0.004288,0.004121,0.003881,0.004094,4.694431,2.964048,0.292988,2.229726,37.235753,321.598131,-6.496420,2.893347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,493.725831
28/12/2001 13:00,1.541667,731213.541667,361.541667,0.000000,0.000000,0.000000,0.000000,0.000000,3.867646,263.980903,0.669442,991.507839,6.317764,0.649458,2.213119,3.051385,2.961950,173.560841,173.560841,218.923365,117.711099,101.212265,250.300000,253.214951,111.815764,159.400000,-11.403620,-28.803109,3.238647,0.881100,2.687481,0.020000,0.133400,34.111929,151.532610,-83.534792,27.000288,6.885601,-29.501985,3.364373,-28.708799,3.221681,0.004672,0.004807,0.004690,0.169664,0.004806,0.004527,0.004046,0.004438,10.208771,5.315757,0.454297,2.131287,42.032808,328.902447,-5.013158,9.305550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,489.976558
28/12/2001 14:00,1.583333,731213.583333,361.583333,0.000000,0.000000,0.000000,0.000000,0.000000,3.076536,265.987217,0.739377,991.507839,5.717765,1.449254,2.944525,3.387397,3.383957,97.687752,97.687752,129.523029,18.863539,110.659491,266.900000,253.467847,114.340016,97.800000,-10.639987,-13.371386,2.843647,0.881100,2.687481,0.020000,0.133400,7.505067,87.638468,-65.456683,10.930022,3.746697,-16.134045,2.722517,-12.998579,2.859993,0.004105,0.002545,0.007939,0.163862,0.004922,0.004770,0.004286,0.004666,9.172955,5.311030,0.348997,2.131305,24.068070,330.905731,-3.740945,6.144861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,486.420095
28/12/2001 15:00,1.625000,731213.625000,361.625000,0.000000,0.000000,0.000000,0.000000,0.000000,2.461229,240.922107,0.779340,991.507839,5.317764,1.794068,3.239472,3.346435,3.435163,38.469077,38.469077,55.244104,1.218375,54.025729,295.300000,253.224172,115.677000,43.200000,-7.278782,-4.814299,2.266439,0.881100,2.687481,0.020000,0.133400,-0.515151,37.100911,-35.446950,0.764483,1.404629,-9.674623,2.140226,-4.158422,2.283471,0.003272,0.000734,0.011183,0.159443,0.004908,0.004871,0.004393,0.004755,6.996074,6.462276,0.254712,2.108548,10.147474,331.125836,-4.140713,3.504058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,483.041507
28/12/2001 16:00,1.666667,731213.666667,361.666667,0.000000,0.000000,0.000000,0.000000,0.000000,2.109625,245.931742,0.809310,991.507839,4.817764,1.832857,3.204585,2.629783,2.948556,-8.012634,-8.012634,12.122353,0.126400,11.995953,288.500000,252.007072,116.234301,8.400000,-10.983102,2.858171,2.571361,0.881100,2.687481,0.020000,0.133400,-16.075939,8.133526,-34.279750,-8.841587,-1.228698,-6.734554,1.815346,4.152662,2.673382,0.003713,0.000000,0.015226,0.156771,0.004664,0.004859,0.004406,0.004680,4.781367,-4.667746,0.191253,1.902325,2.225501,328.245787,-4.932150,1.488755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,479.833367
28/12/2001 17:00,1.708333,731213.708333,361.708333,0.000000,0.000000,0.000000,0.000000,0.000000,2.637031,262.977779,0.839280,991.507839,4.217765,1.752530,3.000136,2.125560,2.685234,-31.216428,-31.216428,0.000000,0.000000,0.000000,276.600000,250.261850,116.559604,-2.500000,-13.968894,8.155231,6.592304,0.881100,2.687481,0.020000,0.133400,-12.170506,0.000000,-41.174213,-23.085723,-5.917984,-7.251457,2.328988,10.234288,7.167617,0.009516,0.000000,0.025152,0.154647,0.004499,0.004789,0.004380,0.004550,14.168007,-9.376966,0.342217,1.945896,0.000000,326.049881,-12.185597,1.377969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,476.784421
28/12/2001 18:00,1.750000,731213.750000,361.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.791109,297.074280,0.879239,991.507839,3.517764,1.712304,2.906826,1.279187,1.316445,-17.398984,-17.398984,0.000000,0.000000,0.000000,292.000000,248.374949,117.214954,-2.600000,-14.036779,0.633928,0.128276,0.881100,2.687481,0.020000,0.133400,-19.735614,0.000000,-20.367288,-0.494352,-0.137322,-0.371483,0.220373,0.769603,0.115848,0.000185,0.000000,0.026640,0.153387,0.004234,0.004757,0.004368,0.004238,0.126832,-0.027993,0.035899,1.159351,0.000000,322.767430,0.198354,0.007282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,473.870269
28/12/2001 19:00,1.791667,731213.791667,361.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.703004,210.951275,0.899220,991.507839,3.317764,1.828030,2.835155,1.031069,1.042682,-14.334734,-14.334734,0.000000,0.000000,0.000000,305.800000,248.142520,117.892083,-1.300000,-12.253019,0.734797,0.046918,0.881100,2.687481,0.020000,0.133400,-5.567045,0.000000,-5.745430,-0.137282,-0.041103,-0.252156,0.156405,0.867981,0.032144,0.000068,0.000000,0.027710,0.152379,0.004159,0.004733,0.004404,0.004160,0.055460,-0.013362,0.028556,1.055058,0.000000,321.820306,0.613837,0.010702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,471.075788
28/12/2001 20:00,1.833333,731213.833333,361.833333,0.000000,0.000000,0.000000,0.000000,0.000000,1.054644,217.930377,0.889233,991.507839,3.917765,2.264565,2.760226,0.974719,1.110249,-14.908551,-14.908551,0.000000,0.000000,0.000000,307.100000,250.714782,118.725684,-1.200000,-11.892883,1.355205,0.460463,0.881100,2.687481,0.020000,0.133400,-1.535006,0.000000,-4.354740,-2.144688,-0.675047,-0.876816,0.104930,1.656405,0.508440,0.000665,0.000000,0.029636,0.151432,0.004142,0.004708,0.004544,0.004159,0.292654,-0.067832,0.053744,1.283561,0.000000,321.548561,-0.534479,-0.134321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,468.390282
28/12/2001 21:00,1.875000,731213.875000,361.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.703208,273.009601,0.899222,991.507839,3.617764,2.124499,2.716516,1.170940,1.178276,-10.418591,-10.418591,0.000000,0.000000,0.000000,318.600000,249.612546,118.597878,-0.800000,-8.994013,0.604620,0.019959,0.881100,2.687481,0.020000,0.133400,4.502653,0.000000,4.393750,-0.084012,-0.024891,-0.434396,0.035397,0.744830,0.017875,0.000029,0.000000,0.030801,0.150303,0.004201,0.004693,0.004499,0.004202,0.043894,-0.014097,0.027392,1.057317,0.000000,322.324994,0.530597,-0.001972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,465.803668
28/12/2001 22:00,1.916667,731213.916667,361.916667,0.000000,0.200000,0.000000,0.134875,0.000000,0.500000,134.000000,0.919202,991.507839,3.417765,2.233859,2.684738,1.473518,1.473860,-8.712008,-8.712008,0.000000,0.000000,0.000000,323.800000,249.367259,119.286801,-1.400000,-6.836616,0.474304,0.001087,0.881100,2.687481,0.020000,0.133400,6.474087,0.000000,6.471293,-0.002181,-0.000613,-0.353454,0.006318,0.586006,0.000381,0.000002,0.000000,0.106126,0.148891,0.004293,0.004682,0.004534,0.004293,0.006803,-0.003147,0.008230,0.876436,0.000000,323.492950,0.472383,0.000547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,463.303864
28/12/2001 23:00,1.958333,731213.958333,361.958333,0.000000,0.400000,0.000000,0.269750,0.000000,0.500000,122.000000,0.929193,991.507839,3.417765,2.385146,2.669717,1.793897,1.794658,-6.274814,-6.274814,0.000000,0.000000,0.000000,327.500000,249.732121,119.872832,-1.000000,-4.943911,0.330017,0.000885,0.881100,2.687481,0.020000,0.133400,7.043533,0.000000,7.035942,-0.006088,-0.001503,-0.360697,0.000779,0.423226,0.000899,0.000001,0.000000,0.255656,0.147190,0.004393,0.004677,0.004583,0.004393,0.014976,-0.007045,0.013411,0.968125,0.000000,324.740177,0.324653,-0.000439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,460.858269
29/12/2001  0:00,2.000000,731214.000000,362.000000,0.000000,0.800000,0.000000,0.539500,0.000000,0.526637,70.000000,0.939183,991.507839,3.217765,2.336382,2.663087,2.013282,2.018578,-5.047878,-5.047878,0.000000,0.000000,0.000000,327.500000,249.108392,119.980803,-0.700000,-4.097288,0.242724,0.007866,0.881100,2.687481,0.020000,0.133400,5.142355,0.000000,5.078102,-0.053072,-0.011181,-0.267559,0.007024,0.311584,0.007980,0.000011,0.000000,0.553212,0.145302,0.004463,0.004675,0.004567,0.004463,0.067842,-0.024256,0.022053,1.129270,0.000000,325.587268,0.195962,-0.001985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,458.432721
