DATE[day/month/year hour:min],t[days],JDfrom0,JD,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind speed[m/s],Wind direction[deg],Relative Humidity[-],Pressure[kPa],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface Energy balance[W/m2],Soil heat flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water on canopy[mm],Snow on canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind speed top canopy[m/s],Decay of K in canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow melted[mm],snow evap[mm],snow subl[mm],glac melted[mm],glac evap[mm],glac subl[mm],thawed soil depth[mm],water table depth[mm]
28/12/2001 12:00,1.500000,731213.500000,361.500000,0.000000,0.000000,0.000000,0.000000,0.000000,3.310412,291.034929,0.669817,991.293148,5.705800,0.072203,0.960143,1.523706,1.573503,159.263464,159.263464,195.469383,97.861016,97.608367,246.000000,250.267007,110.556416,156.600000,-12.164002,-15.588883,0.761417,0.881100,2.687481,0.020000,0.133400,43.582099,135.037511,-78.068454,10.567374,2.819585,-25.761822,1.361408,-14.216095,0.680452,0.001097,0.001436,0.001719,0.175185,0.004310,0.004138,0.003880,0.004107,5.055699,3.111904,0.305968,2.219360,37.695742,321.908069,-6.277971,3.245753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,602.044964
28/12/2001 13:00,1.541667,731213.541667,361.541667,0.000000,0.000000,0.000000,0.000000,0.000000,3.936707,263.989144,0.669818,991.293148,6.305800,0.645777,2.279108,3.124434,3.029084,174.381868,174.381868,221.895286,120.687906,101.207380,250.300000,253.174359,111.823849,159.400000,-11.429911,-30.168404,3.756625,0.881100,2.687481,0.020000,0.133400,34.196240,153.614870,-83.937711,28.288238,7.192681,-29.759562,3.623450,-30.223576,3.774597,0.005419,0.005039,0.004763,0.167513,0.004832,0.004550,0.004045,0.004450,11.046627,5.772990,0.474128,2.121189,42.479997,329.243667,-5.243641,10.094096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,572.170506
28/12/2001 14:00,1.583333,731213.583333,361.583333,0.000000,0.000000,0.000000,0.000000,0.000000,3.131472,265.992733,0.739797,991.293148,5.705800,1.445572,3.011309,3.442705,3.442649,97.588953,97.588953,129.945019,19.284133,110.660886,266.900000,253.427458,114.352416,97.800000,-10.738464,-13.853437,3.326020,0.881100,2.687481,0.020000,0.133400,7.126060,87.933726,-65.662378,11.266691,3.878598,-16.187287,2.950281,-13.538496,3.376724,0.004801,0.002622,0.008000,0.161618,0.004942,0.004793,0.004286,0.004678,10.050325,5.888016,0.365978,2.118821,24.135045,331.178970,-3.926357,6.743453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,563.707336
28/12/2001 15:00,1.625000,731213.625000,361.625000,0.000000,0.000000,0.000000,0.000000,0.000000,2.505177,240.955719,0.779784,991.293148,5.305800,1.790386,3.303825,3.397732,3.492526,38.126190,38.126190,55.271473,1.243909,54.027564,295.300000,253.183951,115.692050,43.200000,-7.382267,-4.953725,2.645268,0.881100,2.687481,0.020000,0.133400,-0.608781,37.118803,-35.611609,0.649989,1.465986,-9.691510,2.334078,-4.314384,2.687261,0.003820,0.000758,0.011233,0.157149,0.004927,0.004894,0.004393,0.004767,7.795663,7.356315,0.269075,2.095671,10.153125,331.381313,-4.381020,3.936948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,558.279460
28/12/2001 16:00,1.666667,731213.666667,361.666667,0.000000,0.000000,0.000000,0.000000,0.000000,2.147295,245.961197,0.809775,991.293148,4.805800,1.829176,3.264632,2.692053,3.019345,-8.449324,-8.449324,12.125826,0.129287,11.996539,288.500000,251.967134,116.251366,8.400000,-11.026914,3.009401,2.813010,0.881100,2.687481,0.020000,0.133400,-15.835557,8.135581,-34.545960,-9.393522,-1.181300,-6.705298,1.981399,4.320352,2.925231,0.004062,0.000000,0.015204,0.154453,0.004686,0.004880,0.004405,0.004701,5.437961,-5.421456,0.203563,1.913524,2.226416,328.539135,-5.267231,1.772167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,554.159934
28/12/2001 17:00,1.708333,731213.708333,361.708333,0.000000,0.000000,0.000000,0.000000,0.000000,2.684119,262.987368,0.839765,991.293148,4.205800,1.748848,3.054437,2.195498,2.754119,-31.687106,-31.687106,0.000000,0.000000,0.000000,276.600000,250.222273,116.578709,-2.500000,-13.958260,8.271546,6.957301,0.881100,2.687481,0.020000,0.133400,-11.933731,0.000000,-41.522412,-23.778034,-5.810646,-7.019966,2.494520,10.335061,7.559531,0.010044,0.000000,0.024990,0.152292,0.004523,0.004808,0.004380,0.004570,16.127496,-10.765064,0.361084,1.952163,0.000000,326.366960,-12.679277,1.837541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,550.759778
28/12/2001 18:00,1.750000,731213.750000,361.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805235,297.042227,0.879752,991.293148,3.505800,1.708622,2.959867,1.349253,1.398624,-17.411919,-17.411919,0.000000,0.000000,0.000000,292.000000,248.335779,117.236910,-2.600000,-14.022008,0.613896,0.176014,0.881100,2.687481,0.020000,0.133400,-19.882176,0.000000,-20.736161,-0.669263,-0.184721,-0.432806,0.302562,0.755144,0.158937,0.000254,0.000000,0.026605,0.150983,0.004256,0.004776,0.004368,0.004262,0.157180,-0.032294,0.037560,1.179619,0.000000,323.081421,0.024208,0.013257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,547.784670
28/12/2001 19:00,1.791667,731213.791667,361.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.715649,210.972301,0.899745,991.293148,3.305800,1.824348,2.886916,1.093747,1.110241,-14.350865,-14.350865,0.000000,0.000000,0.000000,305.800000,248.103441,117.915579,-1.300000,-12.260112,0.722187,0.068566,0.881100,2.687481,0.020000,0.133400,-5.796114,0.000000,-6.055076,-0.199889,-0.059073,-0.298679,0.227514,0.859948,0.047117,0.000099,0.000000,0.027747,0.149931,0.004178,0.004751,0.004404,0.004180,0.070275,-0.015698,0.030116,1.076501,0.000000,322.104024,0.546065,0.016517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,545.086962
28/12/2001 20:00,1.833333,731213.833333,361.833333,0.000000,0.000000,0.000000,0.000000,0.000000,1.073552,217.960421,0.889749,991.293148,3.905800,2.260884,2.808473,1.042851,1.200188,-15.239779,-15.239779,0.000000,0.000000,0.000000,307.100000,250.675279,118.748639,-1.200000,-11.863671,1.621815,0.554293,0.881100,2.687481,0.020000,0.133400,-1.377001,0.000000,-4.716335,-2.540381,-0.798954,-0.987063,0.140694,1.973871,0.610106,0.000800,0.000000,0.029900,0.148935,0.004163,0.004725,0.004544,0.004183,0.339668,-0.075326,0.055972,1.299851,0.000000,321.850214,-0.616514,-0.149665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,542.588812
28/12/2001 21:00,1.875000,731213.875000,361.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.715765,273.005458,0.899746,991.293148,3.605800,2.120817,2.763548,1.227674,1.237953,-10.431113,-10.431113,0.000000,0.000000,0.000000,318.600000,249.573240,118.621519,-0.800000,-9.000661,0.602346,0.028107,0.881100,2.687481,0.020000,0.133400,4.269690,0.000000,4.113419,-0.120982,-0.035289,-0.405847,0.044386,0.738396,0.025910,0.000041,0.000000,0.031115,0.147770,0.004219,0.004710,0.004499,0.004220,0.055090,-0.016536,0.029043,1.078630,0.000000,322.582230,0.495748,-0.002987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,540.244058
28/12/2001 22:00,1.916667,731213.916667,361.916667,0.000000,0.200000,0.000000,0.134875,0.000000,0.500000,134.000000,0.919739,991.293148,3.405800,2.230177,2.730379,1.519900,1.520308,-8.753016,-8.753016,0.000000,0.000000,0.000000,323.800000,249.328046,119.312032,-1.400000,-6.874459,0.477071,0.001486,0.881100,2.687481,0.020000,0.133400,6.276523,0.000000,6.273068,-0.002713,-0.000742,-0.325588,0.009000,0.585386,0.000472,0.000002,0.000000,0.106460,0.146339,0.004309,0.004699,0.004534,0.004309,0.007786,-0.003406,0.008963,0.885078,0.000000,323.709699,0.474680,0.000832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,538.020283
28/12/2001 23:00,1.958333,731213.958333,361.958333,0.000000,0.400000,0.000000,0.269750,0.000000,0.500000,122.000000,0.929737,991.293148,3.405800,2.381464,2.713851,1.832592,1.833501,-6.339396,-6.339396,0.000000,0.000000,0.000000,327.500000,249.692879,119.898927,-1.000000,-5.002779,0.335359,0.001257,0.881100,2.687481,0.020000,0.133400,6.905932,0.000000,6.896636,-0.007512,-0.001784,-0.333555,0.002464,0.425626,0.001094,0.000002,0.000000,0.255997,0.144630,0.004407,0.004693,0.004583,0.004407,0.017052,-0.007521,0.014324,0.975898,0.000000,324.926468,0.328741,-0.000315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,535.862868
29/12/2001  0:00,2.000000,731214.000000,362.000000,0.000000,0.800000,0.000000,0.539500,0.000000,0.536386,70.000000,0.939733,991.293148,3.205800,2.332701,2.705660,2.047604,2.055247,-5.125481,-5.125481,0.000000,0.000000,0.000000,327.500000,249.069272,120.007664,-0.700000,-4.164918,0.248273,0.012290,0.881100,2.687481,0.020000,0.133400,5.064383,0.000000,4.969355,-0.078497,-0.016531,-0.241186,0.011302,0.314323,0.012424,0.000018,0.000000,0.553559,0.142744,0.004475,0.004690,0.004567,0.004476,0.086706,-0.027966,0.023209,1.149462,0.000000,325.755622,0.179109,-0.002275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,533.717329
