Data,AirT,WindS,WindDir,RelHum,SWglobal,LWin,SWnet,Iprec
2/8/2002 15:00,15,1.9,350,96,74.9,390.29,64.14,1
2/8/2002 16:00,14.8,1.4,353,96,107.5,389.59,65.72,1
2/8/2002 17:00,14.5,1.6,348,96,45.9,386.78,39.55,1
2/8/2002 18:00,14.3,1.5,348,96,26.7,385.23,17.05,1
2/8/2002 19:00,14.3,1.2,347,96,8.8,385.24,6.52,1
2/8/2002 20:00,14.5,1.3,350,97,3.6,385.63,1.94,1
2/8/2002 21:00,14.6,0.4,345,97,0,386.1,-0.16,1
2/8/2002 22:00,14.8,0.8,352,97,-0.1,387.15,-0.2,1
2/8/2002 23:00,14.9,0.9,351,97,-0.2,387.22,-0.19,1
3/8/2002 0:00,14.8,1.2,359,97,-0.1,386.74,-0.14,1
3/8/2002 1:00,14.6,0.3,3,97,-0.2,385.85,-0.14,1
3/8/2002 2:00,14.4,0.8,0,97,-0.2,384.86,-0.08,1
3/8/2002 3:00,14.2,1.3,341,97,-0.1,383.86,-0.06,1
3/8/2002 4:00,14,1,359,97,-0.1,383.01,-0.11,1
3/8/2002 5:00,13.9,2.2,357,97,0.9,382.85,3.73,1
3/8/2002 6:00,13.9,0.9,3,97,24,385.62,34.44,1
3/8/2002 7:00,14.3,0.3,6,97,87.4,390.82,73.29,1
3/8/2002 8:00,14.7,0.1,3,97,70.5,392.84,68,1
3/8/2002 9:00,15.1,0.5,359,97,191.6,393.15,128.29,1
3/8/2002 10:00,15.5,1.7,358,95,65.5,390.97,60.39,1
3/8/2002 11:00,15.5,1.6,2,96,120.6,394.66,84.91,1
3/8/2002 12:00,15.8,1.2,339,95,102.9,396.77,84.61,1
3/8/2002 13:00,16,1.6,346,95,110.9,399.66,134.78,1
3/8/2002 14:00,16.5,1,335,95,110,399.47,85.94,1
3/8/2002 15:00,17.1,1.9,343,92,141.7,393.65,135.23,1
3/8/2002 16:00,17.8,2,344,87,149.3,393.72,97.31,1
3/8/2002 17:00,17.5,1.9,335,89,60.5,399.13,44.98,1
3/8/2002 18:00,17.3,1.5,339,90,27.2,397.64,17.63,1
3/8/2002 19:00,16.9,1.5,337,93,35.4,396.09,19.5,1
3/8/2002 20:00,16.5,2.5,345,94,10.6,394.24,4.4,1
3/8/2002 21:00,16.2,2.4,343,94,-0.8,391.23,-1.59,1
3/8/2002 22:00,16,3.2,337,94,-1,389.07,-1.26,1
3/8/2002 23:00,16,2.9,301,93,-0.6,390.51,-0.46,1
4/8/2002 0:00,15.5,4.9,295,94,-0.4,388.05,-0.64,1
4/8/2002 1:00,15.3,4.9,296,92,-1.2,385.51,-1.2,1
4/8/2002 2:00,15.2,4,318,91,-1.3,384.14,-1.11,1
4/8/2002 3:00,15,3.3,213,92,-0.3,384.19,-0.15,1
4/8/2002 4:00,14.8,3.6,336,92,-0.3,383.77,-0.26,1
4/8/2002 5:00,14.4,3.7,224,94,0.2,370.35,3.86,1
4/8/2002 6:00,14.3,2.3,224,94,27.4,373.65,29.61,1
4/8/2002 7:00,14.6,3,23,94,80.8,384.18,61.4,1
4/8/2002 8:00,14.7,3.1,236,94,112.4,383.17,122.02,1
4/8/2002 9:00,15.3,1.9,279,93,154.3,387.23,167.01,1
4/8/2002 10:00,15.9,2.9,288,92,250.2,389.86,221.12,1
4/8/2002 11:00,16.7,3.3,309,91,448.5,388.26,387.03,1
4/8/2002 12:00,18,4.4,313,87,681.5,388.92,492.98,1
4/8/2002 13:00,17.8,3.2,309,87,284.7,398.48,211.2,1
4/8/2002 14:00,17.8,3.7,305,87,314.2,395.19,308.29,1
4/8/2002 15:00,19.1,3,313,80,333,394.96,272,1
4/8/2002 16:00,19.7,2.1,321,79,431.7,364.93,350.69,1
4/8/2002 17:00,19.6,2.4,302,78,302.2,351.21,181.34,1
4/8/2002 18:00,19.4,2.1,309,80,214.2,364.97,145.53,1
4/8/2002 19:00,19.5,2.1,317,80,148.8,372.28,80.18,1
4/8/2002 20:00,18.5,0.6,304,86,23.7,344.25,7.21,1
4/8/2002 21:00,17.2,1.1,294,90,-1.3,365.74,-1.67,1
4/8/2002 22:00,17,2.4,279,90,-0.3,386.02,-0.51,1
4/8/2002 23:00,17.1,2.6,271,89,-0.2,385.48,-0.53,1
5/8/2002 0:00,16.8,2.8,287,90,-0.9,369.28,-1.28,1
5/8/2002 1:00,16.2,1.2,312,92,-0.8,359.34,-1.73,1
5/8/2002 2:00,15.8,2.2,325,93,-1.9,330.57,-2.9,1
5/8/2002 3:00,15.7,3.3,333,93,-1.6,339.09,-2.57,1
5/8/2002 4:00,15.4,2.7,326,93,-1.8,344.53,-2.37,1
5/8/2002 5:00,15.4,0.9,311,93,0.6,378.88,4.24,1
5/8/2002 6:00,15.5,0.7,330,94,28.1,382.22,30.04,1
5/8/2002 7:00,15.9,1.9,221,94,87,389.63,70.72,1
5/8/2002 8:00,16,1.7,257,94,117.9,389.56,129.77,1
5/8/2002 9:00,16.4,2.3,270,93,233.1,393.64,146.69,1
5/8/2002 10:00,16.6,1.5,269,93,416.2,384.81,343.68,1
5/8/2002 11:00,18.2,1.5,256,88,400.7,389.04,359.28,1
5/8/2002 12:00,19.1,2.1,261,82,655.6,366.31,461.16,1
5/8/2002 13:00,19.7,2.2,254,78,663.8,357.79,549.88,1
5/8/2002 14:00,21.1,0.1,261,69,735.8,373.52,499.23,1
5/8/2002 15:00,21.3,1,280,66,496.2,371.46,352.79,1
5/8/2002 16:00,20.8,3.8,267,75,493.1,373.93,296.02,1
5/8/2002 17:00,18.8,4.5,270,84,116.2,374.67,93.79,1
5/8/2002 18:00,18.6,3.7,254,85,88,388.64,53.98,1
5/8/2002 19:00,18.3,2.9,245,88,47.5,382.43,30.47,1
5/8/2002 20:00,17.8,1.7,245,90,16.3,364.35,5.94,1
5/8/2002 21:00,17.5,2,238,90,-0.3,372.84,-1.44,1
5/8/2002 22:00,16.6,2,234,91,-1.6,340.3,-2.91,1
5/8/2002 23:00,15.7,0.7,251,93,-1.8,344.87,-2.49,1
6/8/2002 0:00,15.2,2,259,95,-1,351.37,-2.31,1
6/8/2002 1:00,14.8,0.4,240,95,-1.1,354.84,-2.54,1
6/8/2002 2:00,14.2,0.5,231,95,-1.1,360.37,-2.19,1
6/8/2002 3:00,14.3,2,234,94,-1.1,364.02,-2.26,1
6/8/2002 4:00,13.8,1.3,213,95,-1,365.96,-1.76,1
6/8/2002 5:00,13.6,0.4,218,95,1.3,373.14,2.06,1
6/8/2002 6:00,15.1,1.1,217,92,20.4,374.18,27.97,1
6/8/2002 7:00,15.3,1.9,212,92,119.6,375.35,91.37,1
6/8/2002 8:00,15.5,2.5,226,93,146.1,378.47,138.68,1
6/8/2002 9:00,16.8,1.5,226,88,311,383.99,234.26,1
6/8/2002 10:00,17.3,2.2,236,89,157.7,396.63,130.33,1
6/8/2002 11:00,17,2,232,93,200.6,403.34,150.09,1
6/8/2002 12:00,17.7,2.5,236,89,290.8,409.29,256.83,1
6/8/2002 13:00,18.8,1.6,231,85,291.5,402.14,321.6,1
6/8/2002 14:00,19.3,3.3,226,81,356.1,392.59,377.91,1
6/8/2002 15:00,20.4,3,301,76,408.9,393.6,318.52,1
6/8/2002 16:00,20.7,3.9,350,74,272,401.17,192.15,1
6/8/2002 17:00,19.6,4.1,3,82,255.6,371.52,137.51,1
6/8/2002 18:00,19.2,3.2,358,83,239.8,356.08,128.83,1
6/8/2002 19:00,18.4,3.7,3,86,105.1,342.12,58.08,1
6/8/2002 20:00,17.2,3.7,10,89,24.1,352.26,9.73,1
6/8/2002 21:00,16.4,2,36,91,-1.3,364.39,-1.63,1
6/8/2002 22:00,16.3,2.9,343,92,-0.5,380.92,-0.8,1
6/8/2002 23:00,16.2,2.4,343,95,-0.3,390.25,-0.56,1
7/8/2002 0:00,15.2,3.5,341,92,-0.9,378.65,-1.62,1
7/8/2002 1:00,14.3,4.4,356,90,-0.9,370.21,-0.82,1
7/8/2002 2:00,13.8,4.8,360,89,-0.8,363.02,-0.32,1
7/8/2002 3:00,13.5,3.4,7,90,-1,342.25,-1.79,1
7/8/2002 4:00,13.2,4.6,7,91,-1.2,325.6,-1.95,1
7/8/2002 5:00,12.7,3.3,20,88,-0.2,347,1.33,1
7/8/2002 6:00,12.8,3.8,8,88,30.1,353.51,30.21,1
7/8/2002 7:00,12.4,2.7,3,90,77.3,360.23,86.29,1
7/8/2002 8:00,13.2,4.6,25,87,173.3,351.12,143.67,1
7/8/2002 9:00,14,4,27,83,359.7,348.35,260.21,1
7/8/2002 10:00,14.1,4.8,30,82,444.8,351.07,351.45,1
7/8/2002 11:00,14.9,3.9,16,77,456.5,360.79,293.84,1
7/8/2002 12:00,14.5,5,41,77,420.9,364.08,322.8,1
7/8/2002 13:00,15.1,4.5,36,73,387.5,367.36,351.97,1
7/8/2002 14:00,14.9,4.8,18,72,326.6,368.83,264.48,1
7/8/2002 15:00,14.3,5,30,75,386.9,368.39,307.01,1
7/8/2002 16:00,14.6,4.2,24,73,480.1,363.71,313.6,1
7/8/2002 17:00,14.4,4.7,19,69,305.8,345.75,169.84,1
7/8/2002 18:00,13.3,4.4,36,78,141.8,333.49,134.91,1
7/8/2002 19:00,13.3,5,19,71,91.3,301.54,45.03,1
7/8/2002 20:00,12,1.6,24,77,15.5,298.01,4.48,1
7/8/2002 21:00,11.5,2.5,358,83,-2.2,304.13,-3.31,1
7/8/2002 22:00,11.4,2.5,354,88,-1,330.94,-2.12,1
7/8/2002 23:00,11.7,2.7,359,88,-0.3,336.46,-1.72,1
8/8/2002 0:00,11.2,2.9,345,90,-1.2,324.71,-2.2,1
8/8/2002 1:00,10.9,2.5,349,92,-0.3,352.3,-0.92,1
8/8/2002 2:00,11.1,1.1,218,91,-0.8,350.89,-1.24,1
8/8/2002 3:00,10.9,1.1,345,92,-0.6,351.68,-1.42,1
8/8/2002 4:00,10.8,2.3,323,93,-0.5,361.29,-1.15,1
8/8/2002 5:00,11,3.4,302,95,-0.1,364.03,-0.01,1
8/8/2002 6:00,11.3,3.9,61,96,5.2,367.99,4.74,1
8/8/2002 7:00,11.8,4.4,180,97,14.9,371.12,12.31,1
8/8/2002 8:00,12.2,4.4,247,97,36.6,375.66,43.71,1
8/8/2002 9:00,13.6,2.8,232,97,147,383.91,117.75,1
8/8/2002 10:00,14.3,4.5,225,95,207.7,382.91,164.06,1
8/8/2002 11:00,13.9,4.3,222,93,264,371.38,349.64,1
8/8/2002 12:00,15.7,5.7,239,84,568.1,375.31,396.55,1
8/8/2002 13:00,14.8,3.6,251,91,302.6,386.83,282.11,1
8/8/2002 14:00,16.3,4.8,271,82,529.9,381.31,388.37,1
8/8/2002 15:00,15.8,4.4,260,85,492.6,376.54,307.57,1
8/8/2002 16:00,15.5,3.9,286,88,405.9,378.57,275.37,1
8/8/2002 17:00,14.2,5.6,272,90,135.7,375.47,97.04,1
8/8/2002 18:00,12.4,6,297,92,102.9,368.82,57.19,1
8/8/2002 19:00,11.5,5.9,300,93,34.1,365.84,20.1,1
8/8/2002 20:00,11.3,5.5,287,91,5.9,361.95,2.83,1
8/8/2002 21:00,11.2,5.7,296,89,-0.3,353.39,0.87,1
8/8/2002 22:00,11.2,5,312,89,-1.2,328.62,0,1
8/8/2002 23:00,11.2,5.2,348,87,-1.3,299.87,-1.81,1
9/8/2002 0:00,10.7,4.7,326,89,-1.8,284.76,-2.89,1
9/8/2002 1:00,10.9,4.7,333,90,-1.4,311.85,-2.08,1
9/8/2002 2:00,11.4,3.6,340,90,-0.1,362.61,-0.56,1
9/8/2002 3:00,11.8,3.8,345,90,-0.9,356.69,-0.72,1
9/8/2002 4:00,11.5,3.5,344,91,-0.3,361.79,-0.26,1
9/8/2002 5:00,11.2,3.8,344,92,-0.2,345.05,1.61,1
9/8/2002 6:00,11.2,4.1,352,88,49.9,318.04,53.27,1
9/8/2002 7:00,11.2,4.1,343,86,184.7,293.31,162.66,1
9/8/2002 8:00,11.9,4.4,339,82,367,297.31,268.46,1
9/8/2002 9:00,12.3,3.9,346,75,338.1,294.83,314.01,1
9/8/2002 10:00,13.1,4.4,349,71,532.8,308.65,431.28,1
9/8/2002 11:00,13.7,3.9,338,68,632.6,323.85,535.7,1
9/8/2002 12:00,14.3,4,339,66,590,338.48,457.8,1
9/8/2002 13:00,14.9,3.7,344,63,610.4,334.43,482.74,1
9/8/2002 14:00,15,4.2,329,63,529.6,341.15,441.52,1
9/8/2002 15:00,14.8,4.5,332,63,419,322.04,331.48,1
9/8/2002 16:00,15.3,4.4,331,63,589,332.74,388.34,1
9/8/2002 17:00,14.6,3.5,324,66,202.7,356.59,119.48,1
9/8/2002 18:00,13.7,3.3,326,73,120.2,314.69,85.64,1
9/8/2002 19:00,13.8,4.2,333,72,165.1,296.25,69.19,1
9/8/2002 20:00,12.2,3.9,333,80,13.7,299.94,4.09,1
9/8/2002 21:00,12,4.9,324,82,-0.2,345.22,-1.01,1
9/8/2002 22:00,11.3,4.5,334,85,-2.1,286.88,-3.51,1
9/8/2002 23:00,10.5,3.9,329,88,-1.9,277.98,-3.91,1
10/8/2002 0:00,10.1,3.2,330,88,-1.9,276.22,-3.81,1
10/8/2002 1:00,9.7,2.8,292,88,-2,274.12,-3.85,1
10/8/2002 2:00,9.3,2.9,265,87,-1.9,272.99,-3.88,1
10/8/2002 3:00,9.3,3.1,270,86,-1.9,272.27,-3.72,1
10/8/2002 4:00,8.7,3.4,287,88,-2.1,270.71,-3.81,1
10/8/2002 5:00,8.3,3.5,292,89,-0.5,278.29,2.29,1
10/8/2002 6:00,8.9,2.9,293,89,69.6,280.43,48.56,1
10/8/2002 7:00,9.8,2.8,306,86,152.8,276.27,141.56,1
10/8/2002 8:00,11.5,2.7,314,82,337.7,285.75,260.52,1
10/8/2002 9:00,12.4,3.5,307,74,408,292.08,382.09,1
10/8/2002 10:00,13.6,3.2,309,69,575.9,311.13,503.97,1
10/8/2002 11:00,14.6,3,316,62,684.6,333.9,480.64,1
10/8/2002 12:00,15,2.7,323,60,497.8,338.24,418.32,1
10/8/2002 13:00,15.1,3.8,328,65,567.6,347.68,406.21,1
10/8/2002 14:00,15.4,2.8,341,60,523.7,354.13,348.33,1
10/8/2002 15:00,15.6,2.5,328,65,277.4,367.54,236.22,1
10/8/2002 16:00,15.5,2.9,329,64,186.1,355.94,143.3,1
10/8/2002 17:00,15.4,1.7,329,64,170.7,359.92,108.21,1
10/8/2002 18:00,14.8,2.2,335,69,72.2,364.74,42.19,1
10/8/2002 19:00,12.8,3.8,330,86,19.2,368.65,11.25,1
10/8/2002 20:00,11.3,2.9,329,90,4.1,365.35,0.22,1
10/8/2002 21:00,11.1,2.8,335,94,-0.2,365.99,-1.04,1
10/8/2002 22:00,10.8,3.4,318,95,-0.2,364.69,-0.34,1
10/8/2002 23:00,10.8,4.9,330,96,0,365.87,-0.07,1
11/8/2002 0:00,11,5,338,95,-0.1,366.35,0,1
11/8/2002 1:00,11.2,4.3,341,96,0,368.48,-0.02,1
11/8/2002 2:00,11.8,2.5,336,97,0,373.16,-0.04,1
11/8/2002 3:00,13,1.9,326,97,0,378.73,-0.09,1
11/8/2002 4:00,13.4,1.6,337,97,0,379.8,-0.06,1
11/8/2002 5:00,13.3,2.9,317,97,0.3,379.61,2.23,1
11/8/2002 6:00,13.7,4.1,328,97,18.9,381.93,31.08,1
11/8/2002 7:00,14.1,3.1,322,95,205.1,384.95,135.31,1
11/8/2002 8:00,14.6,5.8,336,87,358.8,353.83,273.26,1
11/8/2002 9:00,14.4,6.8,337,85,186.1,370.15,136.71,1
11/8/2002 10:00,15.1,5.4,344,83,224.7,378.67,214.5,1
11/8/2002 11:00,15,8.5,330,85,595.4,358.66,509.68,1
11/8/2002 12:00,15.3,9.6,336,82,789.4,346.73,605.66,1
11/8/2002 13:00,14.9,9.3,333,81,724,357.24,491.36,1
11/8/2002 14:00,14.3,7.8,331,82,475.9,367.11,296.3,1
11/8/2002 15:00,13.2,8.5,334,85,203.4,370.42,160.31,1
11/8/2002 16:00,13.1,7.8,326,88,141.5,371.73,107.7,1
11/8/2002 17:00,13.7,7.5,322,85,144.4,369.54,96.6,1
11/8/2002 18:00,13.7,6.4,326,84,103.8,369.29,71.25,1
11/8/2002 19:00,13.7,7.9,331,84,57.1,359.57,36.94,1
11/8/2002 20:00,13.4,5.5,332,84,10.5,368.41,4.19,1
11/8/2002 21:00,13.3,3.8,330,84,-0.3,369.26,-0.44,1
11/8/2002 22:00,13.3,3.7,339,85,-0.3,366.76,-0.45,1
11/8/2002 23:00,13,3.7,350,85,-0.3,361.17,-0.75,1
12/8/2002 0:00,12.8,0.7,347,85,-0.5,363.32,-0.83,1
12/8/2002 1:00,12.7,3.2,2,87,-0.9,323.92,-2.3,1
12/8/2002 2:00,12.2,2,353,89,-1.5,332.5,-2.1,1
12/8/2002 3:00,12.1,2.2,353,89,-1.5,328.14,-2.24,1
12/8/2002 4:00,11.7,2.7,348,88,-1.8,301.92,-3.43,1
12/8/2002 5:00,10.8,1.5,347,89,-0.9,318.77,0.09,1
12/8/2002 6:00,10.7,1.1,360,89,22.7,360.15,21.22,1
12/8/2002 7:00,11,1.5,352,90,77.8,357.97,77.02,1
12/8/2002 8:00,11.8,2.6,349,86,150.3,365.95,131.98,1
12/8/2002 9:00,13,3.5,360,84,301.6,368.85,219.17,1
12/8/2002 10:00,14.7,5.1,1,83,480.2,369.86,344.18,1
12/8/2002 11:00,15.4,4.4,0,85,347.2,374.31,358.05,1
12/8/2002 12:00,16.6,5.5,13,85,427.4,376.34,445.71,1
12/8/2002 13:00,17.8,6.1,1,84,760.9,386.89,470.47,1
12/8/2002 14:00,17.8,4.6,16,87,428.2,382.64,353.96,1
12/8/2002 15:00,18,5,15,87,238.7,392.13,251.77,1
12/8/2002 16:00,18.6,6.7,5,84,542.5,346.93,421.44,1
12/8/2002 17:00,18.5,7.4,6,85,390,351.24,183.82,1
12/8/2002 18:00,17.2,6.7,356,89,79.8,390.65,40.02,1
12/8/2002 19:00,16.3,3.2,342,92,8.9,390.86,4.97,1
12/8/2002 20:00,16,2.9,357,93,0.9,390.77,0.27,1
12/8/2002 21:00,15.4,4.8,1,96,0,389.49,-0.06,1
12/8/2002 22:00,15.1,3.3,354,96,0,388.98,0.02,1
12/8/2002 23:00,15.2,3.5,358,97,-0.1,389.69,-0.04,1
13/8/2002 0:00,15.5,5.2,351,97,0,390.81,0.04,1
13/8/2002 1:00,15.7,5.3,350,96,-0.1,391.22,-0.04,1
13/8/2002 2:00,15.8,3.6,329,95,-0.1,391.21,-0.05,1
13/8/2002 3:00,15.6,4.4,338,96,0,390.38,0.04,1
13/8/2002 4:00,15.4,5.1,344,96,0,388.93,0.01,1
13/8/2002 5:00,15.3,6.5,353,96,0.1,389.33,0.65,1
13/8/2002 6:00,15.5,5,355,96,4.2,390.6,8.13,1
13/8/2002 7:00,15.5,4.6,356,96,18.1,391.53,27.56,1
13/8/2002 8:00,15.8,5.9,0,96,70.2,392.66,64.58,1
13/8/2002 9:00,16,5.5,12,96,157.1,396.16,126.6,1
13/8/2002 10:00,16.8,4.1,6,93,129.3,398.26,106.35,1
13/8/2002 11:00,17,4.7,15,93,201.2,400.82,189.4,1
13/8/2002 12:00,17.4,4.4,6,92,228.1,401.32,166.04,1
13/8/2002 13:00,17.4,4.4,358,93,228.2,402,187.62,1
13/8/2002 14:00,18.1,5.1,353,88,362.8,401.41,259.44,1
13/8/2002 15:00,17.4,4.9,354,92,200.9,398.51,161.2,1
13/8/2002 16:00,17,4.8,356,93,222.9,399.75,188.97,1
13/8/2002 17:00,16.8,5.6,349,93,126.6,396.14,81.7,1
13/8/2002 18:00,16.5,5,352,94,47.4,394.42,29.38,1
13/8/2002 19:00,16,4.9,341,95,20.6,392.16,13.2,1
13/8/2002 20:00,15.6,5,341,96,3,390.9,1.39,1
13/8/2002 21:00,15.5,4.4,320,96,-0.1,390.55,0,1
13/8/2002 22:00,15.3,4.4,321,96,0,389.32,-0.01,1
13/8/2002 23:00,15.2,3.8,305,97,0,389.12,-0.04,1
14/8/2002 0:00,15.2,2.8,315,97,0,389.26,-0.04,1
14/8/2002 1:00,15.1,4.9,323,97,0,388.66,0.01,1
14/8/2002 2:00,15,4.5,316,97,0,388.14,-0.04,1
14/8/2002 3:00,15.1,5.4,321,97,0,388.82,-0.02,1
14/8/2002 4:00,15.1,5.3,327,97,0,388.87,-0.02,1
14/8/2002 5:00,15,6.2,314,97,0.1,387.56,0.47,1
14/8/2002 6:00,14.9,6.2,326,97,4.8,386.98,6.47,1
14/8/2002 7:00,14.7,6,332,97,10.9,385.99,10.7,1
14/8/2002 8:00,14.6,5.4,331,97,23.1,385.56,25.77,1
14/8/2002 9:00,14.5,6.1,17,96,51.2,385.61,47.86,1
14/8/2002 10:00,14.7,6.1,27,96,117.9,388.66,113.04,1
14/8/2002 11:00,15,6.4,23,96,164.4,388.63,116.16,1
14/8/2002 12:00,14.7,6.9,358,96,114.7,387.62,99.13,1
14/8/2002 13:00,14.8,6.9,12,96,119.1,387.45,90.22,1
14/8/2002 14:00,14.8,6.3,13,96,89.6,387.07,65.52,1
14/8/2002 15:00,14.9,5.9,4,96,88.1,387.48,62.89,1
14/8/2002 16:00,14.8,6,356,96,76.7,386.53,49.1,1
14/8/2002 17:00,14.8,6,352,95,53.5,385.86,32.34,1
14/8/2002 18:00,14.9,5.8,359,95,11.4,385.57,14.02,1
14/8/2002 19:00,14.7,6.2,354,95,11.6,385.75,7.43,1
14/8/2002 20:00,14.7,5.5,353,96,2.1,386.68,0.92,1
14/8/2002 21:00,15,6.6,351,96,0,387.7,0.01,1
14/8/2002 22:00,14.7,5,330,96,0.1,381.4,0.2,1
14/8/2002 23:00,13.3,5.4,316,93,0.5,326.17,-0.32,1
15/8/2002 0:00,11.9,2.2,296,89,-1.4,301.06,-2.76,1
15/8/2002 1:00,11.5,1.6,304,89,1.3,353.7,0.86,1
15/8/2002 2:00,11.4,2.8,307,91,-1.7,296.9,-2.96,1
15/8/2002 3:00,10.7,1.9,311,94,-0.1,327.65,-2.08,1
15/8/2002 4:00,10.3,0.3,269,92,-2.6,297.69,-3.36,1
15/8/2002 5:00,9.4,0.7,321,93,-1.4,329.64,-1.14,1
15/8/2002 6:00,10.6,1.3,283,92,17.7,300.97,32.52,1
15/8/2002 7:00,11.8,0.5,231,90,96.6,291.89,104.38,1
15/8/2002 8:00,12.9,5.3,246,85,265.6,296.2,228.54,1
15/8/2002 9:00,13.9,5.4,241,79,478.6,314.48,412.52,1
15/8/2002 10:00,14.8,3.8,249,72,433.3,353.98,392,1
15/8/2002 11:00,15.2,4,230,69,542.1,354.82,386.89,1
15/8/2002 12:00,15.7,4.9,247,66,524.3,347.48,525.25,1
15/8/2002 13:00,16,3.9,267,66,491.1,349.12,430.4,1
15/8/2002 14:00,16.4,4.5,262,62,407.8,361.28,350.03,1
15/8/2002 15:00,16.4,4.5,259,65,334.6,367.25,234.7,1
15/8/2002 16:00,15.9,3.7,267,67,291.2,358.96,248.4,1
15/8/2002 17:00,16.4,3.2,304,64,374.4,334.24,194.24,1
15/8/2002 18:00,16.2,3.4,317,62,296.3,324.46,137.23,1
15/8/2002 19:00,15.1,2.4,315,71,89.9,305.36,41.55,1
15/8/2002 20:00,13.1,2,300,81,6.8,298.67,-0.03,1
15/8/2002 21:00,11.9,2,307,80,-2.3,293.57,-3.99,1
15/8/2002 22:00,11.3,0.7,349,84,-2.6,290.13,-4.47,1
15/8/2002 23:00,10.3,0.4,356,89,-1.7,294.51,-4.25,1
16/8/2002 0:00,9.4,0.4,346,91,-1.8,305.31,-4.09,1
16/8/2002 1:00,10.6,1.2,350,88,-1.1,315.42,-4.59,1
16/8/2002 2:00,9.1,0.7,345,91,-1.2,320.58,-3.72,1
16/8/2002 3:00,9.2,1.3,2,92,-0.6,334.64,-3.17,1
16/8/2002 4:00,9.7,1.1,7,91,-1,332.62,-3.55,1
16/8/2002 5:00,9.2,1.2,14,93,-0.4,340.62,-0.88,1
16/8/2002 6:00,9.8,1.2,8,95,23.2,351.04,36.8,1
16/8/2002 7:00,10,0.8,18,96,101.8,354.31,88.89,1
16/8/2002 8:00,10.7,0.6,10,96,89.7,356.44,98.46,1
16/8/2002 9:00,11.5,1,21,97,170.3,364.55,158.2,1
16/8/2002 10:00,12.7,2.3,35,94,280,369.64,212.86,1
16/8/2002 11:00,12.9,3.5,36,89,160.5,372.32,146.19,1
16/8/2002 12:00,13.8,2.7,49,88,281.1,367.78,267.23,1
16/8/2002 13:00,14.9,3.4,44,79,218.2,371.15,226.62,1
16/8/2002 14:00,16,4.6,57,68,491.5,347.84,384.09,1
16/8/2002 15:00,15.7,5,38,68,481.3,355.63,357.3,1
16/8/2002 16:00,15.5,4.5,38,72,315,355.35,189.46,1
16/8/2002 17:00,15,4.6,58,76,218,359.95,127.8,1
16/8/2002 18:00,14.4,4.2,69,78,100.1,337.12,73.1,1
16/8/2002 19:00,13.7,3.6,67,79,51.9,336.67,27.23,1
16/8/2002 20:00,13.3,3.8,32,89,3.1,345.68,0.18,1
16/8/2002 21:00,12.6,3.2,22,89,-1.1,341.95,-1.61,1
16/8/2002 22:00,12.5,4,15,90,-0.8,339.62,-1.54,1
16/8/2002 23:00,12.7,4.6,13,88,-0.7,352.2,-0.94,1
17/8/2002 0:00,12.9,5.4,15,86,-0.4,356.97,-0.75,1
17/8/2002 1:00,13.4,6.5,16,83,-0.3,366.38,-0.44,1
17/8/2002 2:00,13.7,7,19,81,-0.2,372.93,-0.34,1
17/8/2002 3:00,14,6.9,12,88,-0.3,378.55,-0.35,1
17/8/2002 4:00,14.5,7.7,11,91,-0.2,381.04,0.16,1
17/8/2002 5:00,14.5,7.8,8,92,0.4,381.53,1.32,1
17/8/2002 6:00,14.9,8.8,3,92,2,384.08,3.87,1
17/8/2002 7:00,15,8.4,8,95,14,387.2,13.78,1
17/8/2002 8:00,15.4,8,8,95,31.8,389.91,32.95,1
17/8/2002 9:00,15.4,7,7,95,87,385.79,130.42,1
17/8/2002 10:00,15.2,6.7,8,87,450.8,364.98,357.33,1
17/8/2002 11:00,15.9,6.7,9,82,468.8,371.7,511.6,1
17/8/2002 12:00,16.1,7.9,1,83,441.5,360.21,416.95,1
17/8/2002 13:00,16.3,7.8,8,75,540,353.9,440.21,1
17/8/2002 14:00,16.5,8.4,19,70,678.7,331.18,513.76,1
17/8/2002 15:00,16.2,8.4,12,67,615,328.2,458.92,1
17/8/2002 16:00,16.1,7.7,16,66,477.9,316.57,379.6,1
17/8/2002 17:00,15.9,7.5,18,67,391.9,304.3,140.76,1
17/8/2002 18:00,15.2,6.2,8,72,279.9,296.69,170.26,1
17/8/2002 19:00,14.4,5.3,357,75,97.5,294.57,40.55,1
17/8/2002 20:00,12.5,2.8,352,86,3.8,290.09,-1.26,1
17/8/2002 21:00,11.1,2,355,90,-2,296.11,-3.63,1
17/8/2002 22:00,10.9,1.2,340,92,-0.6,326.31,-2.66,1
17/8/2002 23:00,10.8,0.2,327,92,-1.2,320.55,-2.62,1
18/8/2002 0:00,10.5,0.2,343,93,-1.4,317.16,-3.25,1
18/8/2002 1:00,9.9,0.2,333,95,-0.9,332.73,-2.85,1
18/8/2002 2:00,9.9,1.2,340,96,-0.8,343.9,-2.19,1
18/8/2002 3:00,9.2,0.8,0,96,-1.1,343.14,-2.32,1
18/8/2002 4:00,9.4,1.4,354,96,-0.8,347.93,-1.8,1
18/8/2002 5:00,9.4,1.5,7,96,-0.6,351.48,-0.26,1
18/8/2002 6:00,10.2,2.1,10,96,32.1,360.31,22.43,1
18/8/2002 7:00,11,1.4,357,93,31.2,362.23,40.02,1
18/8/2002 8:00,12,1.5,5,91,82.7,348.1,115.69,1
