Data,AirT,WindS,WindDir,RelHum,SWglobal,Iprec
20/2/2002 21:00,5.3,6.3,22,73,-2.1,0
20/2/2002 22:00,5.0,5.5,29,73,-1.9,0
20/2/2002 23:00,5.0,3.8,18,73,-2.2,0
21/2/2002 0:00,3.3,2.2,26,78,-3.1,0
21/2/2002 1:00,3.6,3.4,17,77,-0.8,0
21/2/2002 2:00,2.5,3.6,6,83,-1.5,0
21/2/2002 3:00,3.6,3.0,357,81,-0.6,0
21/2/2002 4:00,3.1,2.2,356,83,-1.1,0
21/2/2002 5:00,3.3,2.3,337,83,-0.9,0
21/2/2002 6:00,3.3,0.6,322,84,-0.3,0
21/2/2002 7:00,3.2,1.8,1,87,-0.3,0
21/2/2002 8:00,3.9,3.5,5,86,1.8,0
21/2/2002 9:00,4.3,2.2,24,87,16.0,0
21/2/2002 10:00,5.0,3.8,29,91,45.2,0
21/2/2002 11:00,6.9,8.1,22,90,152.3,0
21/2/2002 12:00,7.8,8.4,25,90,136.1,0
21/2/2002 13:00,8.8,9.3,19,91,235.9,0.2
21/2/2002 14:00,9.7,8.5,6,91,162.4,0
21/2/2002 15:00,10.5,6.1,8,91,164.5,0
21/2/2002 16:00,10.7,8.2,8,89,148.6,0
21/2/2002 17:00,11.1,10.0,9,82,143.1,0
21/2/2002 18:00,10.2,7.2,2,84,5.6,0
21/2/2002 19:00,10.3,8.8,8,85,-1.1,0
21/2/2002 20:00,10.4,6.4,9,86,-1.1,0
21/2/2002 21:00,10.1,7.3,2,87,-0.4,0
21/2/2002 22:00,10.0,9.4,21,86,-0.2,0
21/2/2002 23:00,10.0,11.4,13,86,-0.5,0
22/2/2002 0:00,9.7,9.2,358,91,0.2,0
22/2/2002 1:00,10.1,10.6,4,90,0.7,0.8
22/2/2002 2:00,10.1,7.1,360,92,0.3,0.2
22/2/2002 3:00,10.5,8.7,353,88,0.9,0
22/2/2002 4:00,10.9,10.8,3,86,-0.2,0
22/2/2002 5:00,10.4,11.4,3,88,-0.8,0
22/2/2002 6:00,9.4,12.2,11,86,-0.2,0
22/2/2002 7:00,8.1,8.9,19,78,-1.7,0
22/2/2002 8:00,7.5,9.3,12,73,11.9,0
22/2/2002 9:00,7.0,11.9,9,74,86.6,0
22/2/2002 10:00,7.4,10.5,19,73,282.0,0
22/2/2002 11:00,7.4,11.4,10,72,240.8,0.2
22/2/2002 12:00,7.6,9.0,17,67,246.3,0
22/2/2002 13:00,7.3,8.8,18,69,259.0,0
22/2/2002 14:00,6.3,8.8,19,76,259.0,0.2
22/2/2002 15:00,6.0,9.5,15,76,160.6,0
22/2/2002 16:00,6.1,9.5,29,72,70.6,0.2
22/2/2002 17:00,5.7,7.7,24,74,42.8,0
22/2/2002 18:00,4.9,6.5,22,77,19.9,0.2
22/2/2002 19:00,4.5,7.3,22,80,-0.2,0.2
22/2/2002 20:00,4.0,5.7,29,83,-1.0,0.2
22/2/2002 21:00,4.2,7.4,18,81,-0.7,0
22/2/2002 22:00,4.4,6.6,26,76,-0.6,0
22/2/2002 23:00,4.5,7.9,17,78,-1.4,0
23/2/2002 0:00,4.5,8.6,6,79,-1.6,0.4
23/2/2002 1:00,4.2,8.7,357,79,-0.5,0.2
23/2/2002 2:00,4.3,9.5,356,80,-1.1,0.2
23/2/2002 3:00,4.1,10.8,337,83,-0.5,0
23/2/2002 4:00,4.3,9.6,322,83,-1.7,0
23/2/2002 5:00,4.1,10.0,1,82,0.0,0.6
23/2/2002 6:00,3.8,8.1,5,83,0.1,0.8
23/2/2002 7:00,4.0,8.7,10,82,0.2,0.6
23/2/2002 8:00,4.0,8.4,14,82,7.2,0.2
23/2/2002 9:00,4.2,8.7,0,82,54.5,0.4
23/2/2002 10:00,4.3,8.9,8,81,181.0,0.2
23/2/2002 11:00,3.5,9.4,359,86,84.8,0.8
23/2/2002 12:00,4.9,9.3,2,78,160.5,0.2
23/2/2002 13:00,4.9,9.7,9,78,282.6,0.4
23/2/2002 14:00,4.4,9.3,11,79,144.4,0.8
23/2/2002 15:00,4.8,9.9,20,79,222.8,0.4
23/2/2002 16:00,4.7,8.8,27,76,146.4,0
23/2/2002 17:00,4.1,7.8,15,80,99.8,0
23/2/2002 18:00,3.2,4.8,18,83,16.2,0.2
23/2/2002 19:00,3.3,4.7,10,81,0.4,0
23/2/2002 20:00,2.8,4.3,14,85,-0.7,0
23/2/2002 21:00,2.5,3.3,0,87,-0.4,0
23/2/2002 22:00,3.1,3.3,8,81,-2.1,0
23/2/2002 23:00,2.3,2.1,359,84,-1.7,0
24/2/2002 0:00,2.5,2.1,2,88,-0.6,0
24/2/2002 1:00,2.8,2.3,9,87,0.2,0
24/2/2002 2:00,3.0,2.4,11,86,-1.8,0
24/2/2002 3:00,2.8,1.0,20,89,-0.3,0
24/2/2002 4:00,2.9,0.8,27,90,-0.7,0.2
24/2/2002 5:00,3.1,0.3,15,91,-0.1,0.8
24/2/2002 6:00,3.9,1.8,18,95,0.1,0.6
24/2/2002 7:00,4.4,1.2,27,96,0.0,0.6
24/2/2002 8:00,5.0,1.6,30,96,6.8,0.4
24/2/2002 9:00,6.8,3.7,30,96,90.5,0
24/2/2002 10:00,10.0,6.8,38,79,173.3,0
24/2/2002 11:00,10.2,8.8,41,81,186.0,0
24/2/2002 12:00,10.1,8.9,29,81,110.4,0
24/2/2002 13:00,10.5,8.9,35,81,315.5,0
24/2/2002 14:00,10.2,9.6,54,86,147.3,0
24/2/2002 15:00,10.1,7.8,71,88,34.6,0
24/2/2002 16:00,10.4,6.9,89,89,121.4,0
24/2/2002 17:00,10.5,6.6,95,88,30.4,0
24/2/2002 18:00,10.0,4.7,80,90,1.3,0
24/2/2002 19:00,9.8,7.2,75,89,-1.1,0
24/2/2002 20:00,9.7,6.9,63,88,-0.5,0
24/2/2002 21:00,9.2,6.4,69,87,-1.4,0
24/2/2002 22:00,9.0,2.7,63,87,-0.4,0
24/2/2002 23:00,8.7,4.5,60,91,-0.5,0.2
25/2/2002 0:00,8.8,4.3,71,94,-0.2,0.2
25/2/2002 1:00,8.7,4.5,44,96,-0.1,0.2
25/2/2002 2:00,9.4,6.6,34,96,0.0,0
25/2/2002 3:00,9.2,6.4,40,93,0.0,0.4
25/2/2002 4:00,9.7,8.3,33,94,0.2,0.6
25/2/2002 5:00,9.7,7.6,25,93,0.4,0.8
25/2/2002 6:00,9.7,8.2,29,93,0.4,2.6
25/2/2002 7:00,9.8,8.4,16,94,0.4,3.6
25/2/2002 8:00,10.1,7.9,29,94,2.7,4.2
25/2/2002 9:00,10.6,10.1,33,92,31.7,1
25/2/2002 10:00,10.3,7.0,41,94,61.6,1
25/2/2002 11:00,10.2,8.1,42,88,137.9,0.4
25/2/2002 12:00,10.2,7.3,46,85,101.3,0
25/2/2002 13:00,10.6,8.4,48,80,293.9,0
25/2/2002 14:00,11.2,7.7,44,74,386.7,0
25/2/2002 15:00,10.7,6.7,55,76,180.1,0
25/2/2002 16:00,10.2,5.6,57,78,89.6,0
25/2/2002 17:00,9.3,4.2,46,85,15.5,1.8
25/2/2002 18:00,8.1,1.2,65,92,4.4,0.8
25/2/2002 19:00,7.8,1.7,48,95,-0.1,0
25/2/2002 20:00,8.2,3.7,39,95,-0.1,1.2
25/2/2002 21:00,8.1,4.8,30,94,0.2,1.8
25/2/2002 22:00,7.7,4.0,27,95,0.1,1.8
25/2/2002 23:00,7.6,4.9,20,96,0.0,2.8
26/2/2002 0:00,9.2,5.9,24,93,0.4,2.4
26/2/2002 1:00,6.0,14.1,30,86,1.2,1.8
26/2/2002 2:00,6.0,9.2,33,86,1.2,0.4
26/2/2002 3:00,6.1,6.4,41,89,-0.6,0.99999
26/2/2002 4:00,5.7,5.9,39,85,0.7,0.4
26/2/2002 5:00,5.6,7.4,33,85,0.1,0.2
26/2/2002 6:00,5.2,6.5,39,84,-2.2,0
26/2/2002 7:00,4.6,7.1,36,85,-2.2,0
26/2/2002 8:00,4.2,3.0,37,87,18.2,0
26/2/2002 9:00,5.2,3.5,34,86,46.6,0
26/2/2002 10:00,5.5,5.3,36,82,124.0,0
26/2/2002 11:00,4.2,7.1,44,84,17.6,2
26/2/2002 12:00,3.7,7.5,43,90,143.8,0.6
26/2/2002 13:00,4.7,8.8,50,80,246.7,0.2
26/2/2002 14:00,4.3,10.6,54,75,176.7,0.8
26/2/2002 15:00,3.9,9.2,53,80,430.8,0.2
26/2/2002 16:00,3.6,8.7,58,78,187.5,0.4
26/2/2002 17:00,2.9,9.1,56,82,123.9,0.2
26/2/2002 18:00,3.0,7.4,78,77,9.8,0
26/2/2002 19:00,2.6,8.9,51,74,-2.0,0
26/2/2002 20:00,1.5,8.4,50,87,-0.6,0.2
26/2/2002 21:00,1.6,6.4,55,81,-1.4,0
26/2/2002 22:00,1.0,8.6,49,90,0.0,0
26/2/2002 23:00,0.9,7.6,36,86,-1.0,0
27/2/2002 0:00,0.8,3.8,36,89,-1.9,0
27/2/2002 1:00,1.0,5.5,26,86,-1.4,0.2
27/2/2002 2:00,0.9,8.2,9,92,1.3,0
27/2/2002 3:00,0.8,7.5,3,87,-0.8,0
27/2/2002 4:00,1.2,6.7,357,89,-0.5,0
27/2/2002 5:00,0.4,4.4,350,95,-1.7,0
27/2/2002 6:00,0.8,6.9,347,88,-0.1,0
27/2/2002 7:00,0.9,4.8,357,88,-0.2,0
27/2/2002 8:00,0.9,6.3,354,89,14.2,0
27/2/2002 9:00,1.1,4.0,2,87,139.5,0.2
27/2/2002 10:00,2.2,7.6,352,79,296.5,1
27/2/2002 11:00,2.3,9.2,349,78,273.0,1.4
27/2/2002 12:00,2.7,10.4,335,80,300.9,0.8
27/2/2002 13:00,4.2,10.4,335,72,313.0,0.2
27/2/2002 14:00,3.9,11.4,331,75,433.2,0.2
27/2/2002 15:00,4.2,11.4,326,73,247.5,0
27/2/2002 16:00,5.1,12.5,324,63,267.4,0
27/2/2002 17:00,3.6,10.2,328,78,100.0,0
27/2/2002 18:00,3.6,11.4,321,82,12.2,0.2
27/2/2002 19:00,3.3,8.2,309,88,0.3,1.2
27/2/2002 20:00,2.8,5.8,318,90,-0.6,0.6
27/2/2002 21:00,2.3,4.4,306,90,-1.4,0
27/2/2002 22:00,2.1,4.0,306,91,-1.2,0
27/2/2002 23:00,2.7,5.0,303,88,-0.9,0.4
28/2/2002 0:00,2.6,5.5,300,85,-1.0,0.2
28/2/2002 1:00,2.3,5.1,312,88,-1.6,0
28/2/2002 2:00,2.1,5.3,329,85,-1.5,0.2
28/2/2002 3:00,2.0,5.6,338,87,-1.2,0
28/2/2002 4:00,1.8,3.2,353,85,-2.8,0
28/2/2002 5:00,1.9,5.1,344,84,-2.2,0.2
28/2/2002 6:00,1.1,3.1,353,87,-1.7,0
28/2/2002 7:00,1.2,3.2,337,88,-1.5,0
28/2/2002 8:00,0.4,1.6,324,91,27.8,0
28/2/2002 9:00,1.8,2.4,323,84,153.3,0
28/2/2002 10:00,3.6,4.6,316,80,305.1,0
28/2/2002 11:00,6.0,8.9,345,65,421.4,0
28/2/2002 12:00,5.9,10.2,351,72,367.0,0.8
28/2/2002 13:00,4.8,5.9,352,85,401.2,0
28/2/2002 14:00,5.8,8.5,352,82,317.3,0.2
28/2/2002 15:00,5.2,5.3,350,85,132.5,0.2
28/2/2002 16:00,6.0,4.1,357,84,358.2,0
28/2/2002 17:00,6.0,3.5,340,86,65.6,0
28/2/2002 18:00,5.1,3.2,356,85,5.1,2.4
28/2/2002 19:00,4.1,2.8,357,87,0.1,2.4
28/2/2002 20:00,4.0,3.7,354,92,-0.4,1.4
28/2/2002 21:00,4.0,4.2,326,92,-0.1,0
28/2/2002 22:00,3.7,6.1,339,94,0.1,0.2
28/2/2002 23:00,2.5,7.4,326,93,0.1,0.4
1/3/2002 0:00,2.3,7.6,310,93,0.1,0.4
1/3/2002 1:00,1.6,7.8,309,94,0.0,0.4
1/3/2002 2:00,1.8,8.7,315,94,0.1,0.4
1/3/2002 3:00,1.6,7.6,305,94,0.2,2.6
1/3/2002 4:00,1.1,7.6,314,95,0.9,2
1/3/2002 5:00,1.2,7.9,305,95,0.5,2.2
1/3/2002 6:00,1.8,7.4,245,94,0.3,3
1/3/2002 7:00,1.5,6.9,268,94,0.1,2
1/3/2002 8:00,2.3,8.6,316,89,6.0,0.2
1/3/2002 9:00,2.5,8.2,322,87,32.4,0
1/3/2002 10:00,3.0,9.6,293,84,119.7,0
1/3/2002 11:00,3.6,10.4,310,82,210.6,0
1/3/2002 12:00,4.0,10.5,317,79,249.8,0
1/3/2002 13:00,4.4,9.0,330,77,159.5,0
1/3/2002 14:00,4.5,9.6,325,74,130.1,0
1/3/2002 15:00,5.5,8.7,326,67,286.7,0
1/3/2002 16:00,5.6,8.2,323,68,346.8,0
1/3/2002 17:00,4.9,7.5,323,64,52.9,0
1/3/2002 18:00,4.3,7.0,309,66,43.4,0
1/3/2002 19:00,3.6,5.2,305,73,-2.1,0
1/3/2002 20:00,2.8,4.3,327,76,-2.3,0
1/3/2002 21:00,2.3,4.9,302,77,-2.4,0
1/3/2002 22:00,2.2,4.8,318,77,-2.4,0
1/3/2002 23:00,2.0,4.3,277,78,-2.5,0
2/3/2002 0:00,1.2,1.9,309,81,-2.2,0
2/3/2002 1:00,1.3,4.2,258,80,-2.3,0
2/3/2002 2:00,1.3,3.6,217,79,-2.1,0
2/3/2002 3:00,1.0,3.6,232,80,-2.1,0
2/3/2002 4:00,0.5,2.9,228,81,-2.1,0
2/3/2002 5:00,-0.1,3.8,297,83,-2.0,0
2/3/2002 6:00,0.2,2.3,244,81,-2.0,0
2/3/2002 7:00,-0.1,2.8,296,79,-1.9,0
2/3/2002 8:00,0.3,3.9,309,76,32.7,0
2/3/2002 9:00,2.2,3.7,253,77,216.5,0
2/3/2002 10:00,3.9,4.4,202,75,289.9,0
2/3/2002 11:00,5.5,4.6,267,74,420.4,0
2/3/2002 12:00,6.3,4.8,206,75,505.1,0
2/3/2002 13:00,6.5,6.1,210,76,314.9,0
2/3/2002 14:00,7.6,3.9,167,71,457.8,0
2/3/2002 15:00,8.3,4.0,136,68,475.5,0
2/3/2002 16:00,7.7,4.3,123,72,132.1,0
2/3/2002 17:00,7.1,4.3,118,80,71.0,0
2/3/2002 18:00,6.8,3.2,128,83,24.4,0
2/3/2002 19:00,6.3,3.8,90,85,-1.9,0
2/3/2002 20:00,6.0,3.8,72,88,-1.1,0
2/3/2002 21:00,6.1,3.9,47,88,-0.8,0
2/3/2002 22:00,5.5,3.2,26,89,-2.1,0
2/3/2002 23:00,5.2,3.0,24,90,-1.8,0
3/3/2002 0:00,5.5,2.3,21,89,-1.0,0
3/3/2002 1:00,5.8,2.5,12,90,-0.6,0.2
3/3/2002 2:00,5.9,3.4,15,89,-1.3,0
3/3/2002 3:00,5.4,3.3,8,93,-1.2,0
3/3/2002 4:00,5.1,3.0,5,92,-2.1,0
3/3/2002 5:00,5.4,2.9,1,91,-1.3,0
3/3/2002 6:00,5.2,3.4,5,90,-2.0,0
3/3/2002 7:00,5.1,2.5,2,93,-0.8,0.2
3/3/2002 8:00,5.3,2.6,354,91,26.7,0
3/3/2002 9:00,5.8,3.0,12,92,45.5,0
3/3/2002 10:00,6.4,1.6,11,87,90.3,0
3/3/2002 11:00,6.9,3.1,26,86,154.3,0
3/3/2002 12:00,7.1,4.3,44,81,125.9,0
3/3/2002 13:00,7.1,4.1,40,84,103.4,0
3/3/2002 14:00,7.3,3.3,36,83,116.3,0
3/3/2002 15:00,7.4,3.6,43,84,126.3,0
3/3/2002 16:00,7.4,3.4,34,83,137.7,0
3/3/2002 17:00,7.3,1.6,25,85,33.5,0
3/3/2002 18:00,7.2,2.2,16,79,11.7,0
3/3/2002 19:00,6.9,1.0,18,83,-0.2,0
3/3/2002 20:00,6.8,1.4,357,81,0.0,0
3/3/2002 21:00,7.1,1.7,344,77,-0.2,0
3/3/2002 22:00,6.9,1.5,345,78,-0.3,0
3/3/2002 23:00,6.6,1.4,3,81,-0.2,0
4/3/2002 0:00,6.2,1.4,4,83,-0.4,0
4/3/2002 1:00,6.2,1.7,5,80,-0.2,0
4/3/2002 2:00,6.0,2.0,2,80,-0.3,0
4/3/2002 3:00,5.7,2.0,358,83,-0.4,0
4/3/2002 4:00,5.6,1.3,1,83,-0.5,0
4/3/2002 5:00,5.3,0.9,340,85,-0.4,0
4/3/2002 6:00,5.2,0.6,339,86,-0.5,0
4/3/2002 7:00,5.0,1.0,339,87,-0.2,0
4/3/2002 8:00,5.1,1.9,331,89,19.1,0
4/3/2002 9:00,5.5,2.0,337,90,72.8,0
4/3/2002 10:00,5.9,3.0,337,92,112.7,0
4/3/2002 11:00,6.4,3.9,0,90,205.4,0
4/3/2002 12:00,7.2,2.9,349,87,232.4,0
4/3/2002 13:00,7.6,4.2,0,81,139.8,0
4/3/2002 14:00,7.7,3.6,350,82,158.2,0
4/3/2002 15:00,7.7,3.1,340,80,121.0,0
4/3/2002 16:00,8.0,3.3,342,76,104.3,0
4/3/2002 17:00,7.6,3.1,333,79,45.5,0
4/3/2002 18:00,7.2,2.8,330,84,17.9,0
4/3/2002 19:00,6.9,4.5,337,83,-0.4,0
4/3/2002 20:00,6.1,3.5,326,86,-2.0,0
4/3/2002 21:00,5.7,3.7,321,87,-1.4,0
4/3/2002 22:00,5.8,2.1,295,88,-0.8,0
4/3/2002 23:00,6.1,2.0,305,91,-0.4,0.2
5/3/2002 0:00,6.0,3.0,294,91,-0.7,0.2
5/3/2002 1:00,5.5,3.0,288,88,-1.7,0
5/3/2002 2:00,5.0,1.2,285,86,-2.3,0
5/3/2002 3:00,4.4,1.6,292,85,-2.9,0.2
5/3/2002 4:00,3.0,1.6,291,88,-1.5,0
5/3/2002 5:00,3.6,2.4,293,91,-2.0,0
5/3/2002 6:00,3.5,3.4,286,91,-2.0,0
5/3/2002 7:00,2.7,2.4,302,88,-2.4,0
5/3/2002 8:00,2.9,3.5,307,88,42.2,0
5/3/2002 9:00,3.5,2.4,267,87,114.4,0
5/3/2002 10:00,5.1,2.9,263,83,215.3,0
5/3/2002 11:00,5.8,3.9,257,81,335.9,0
5/3/2002 12:00,7.2,7.0,300,74,207.8,0
5/3/2002 13:00,7.5,6.5,306,74,224.4,0
5/3/2002 14:00,8.2,7.2,297,71,181.8,0
5/3/2002 15:00,7.6,6.4,310,76,75.7,0
5/3/2002 16:00,7.6,6.5,312,78,203.3,0
5/3/2002 17:00,7.9,7.4,304,74,120.8,0
5/3/2002 18:00,7.3,5.4,311,76,21.0,0
5/3/2002 19:00,6.8,5.3,306,79,-1.3,0
5/3/2002 20:00,6.6,5.1,307,78,-0.9,0
5/3/2002 21:00,6.7,5.2,289,80,-0.9,0
5/3/2002 22:00,6.8,6.1,308,81,-1.1,0
5/3/2002 23:00,7.2,6.8,292,79,-1.0,0
6/3/2002 0:00,7.5,8.7,298,81,-1.3,0
6/3/2002 1:00,7.7,8.8,312,79,-0.8,0
6/3/2002 2:00,8.3,9.0,302,79,-0.6,0
6/3/2002 3:00,8.6,9.2,293,82,-0.6,0
6/3/2002 4:00,8.7,8.8,276,81,-0.7,0
6/3/2002 5:00,8.8,10.9,257,82,-0.5,0
6/3/2002 6:00,9.0,11.1,278,84,-0.8,0
6/3/2002 7:00,9.4,8.6,291,86,-0.7,0
6/3/2002 8:00,9.3,8.5,287,90,5.0,0.6
6/3/2002 9:00,9.2,5.0,261,92,13.5,0
6/3/2002 10:00,10.2,9.2,262,88,29.6,0.2
6/3/2002 11:00,10.8,9.7,258,86,115.7,0
6/3/2002 12:00,10.7,9.7,257,87,81.4,0
6/3/2002 13:00,10.8,9.6,229,87,106.8,0
6/3/2002 14:00,10.8,9.4,227,87,108.5,0
6/3/2002 15:00,11.4,9.5,228,84,133.5,0
6/3/2002 16:00,11.2,10.1,214,85,74.1,0
6/3/2002 17:00,11.3,10.9,213,84,44.4,0
6/3/2002 18:00,11.2,9.6,205,84,9.0,0
6/3/2002 19:00,11.1,10.3,203,85,-0.1,0
6/3/2002 20:00,11.2,9.5,183,85,-0.2,0
6/3/2002 21:00,11.0,8.7,190,87,-0.5,0
6/3/2002 22:00,10.9,8.7,185,86,-0.5,0
6/3/2002 23:00,10.7,9.2,192,84,-0.3,0
7/3/2002 0:00,10.8,9.9,185,84,-0.3,0
7/3/2002 1:00,10.8,9.6,194,84,-0.3,0
7/3/2002 2:00,10.8,11.0,202,83,-0.4,0
7/3/2002 3:00,10.6,10.5,213,87,-1.4,0
7/3/2002 4:00,10.5,11.0,220,88,-1.0,0.6
7/3/2002 5:00,10.2,8.7,237,91,0.0,0.8
7/3/2002 6:00,10.2,9.5,275,85,-0.6,0
7/3/2002 7:00,10.0,6.0,249,83,0.3,0
7/3/2002 8:00,10.1,5.1,260,82,26.1,0
7/3/2002 9:00,10.2,6.6,245,84,53.2,0
7/3/2002 10:00,10.5,5.3,239,83,88.3,0
7/3/2002 11:00,11.1,5.3,237,81,280.6,0
7/3/2002 12:00,11.9,6.3,234,79,376.2,0
7/3/2002 13:00,11.9,5.0,259,79,192.6,0
7/3/2002 14:00,12.3,5.5,267,77,249.0,0
7/3/2002 15:00,12.1,4.7,271,79,154.1,0
7/3/2002 16:00,12.0,4.6,285,79,128.5,0
7/3/2002 17:00,12.0,4.8,302,77,68.8,0
7/3/2002 18:00,11.3,4.3,253,82,21.0,0
7/3/2002 19:00,10.4,4.0,273,87,-1.4,0
7/3/2002 20:00,9.9,3.3,271,89,-1.5,0
7/3/2002 21:00,9.4,2.9,255,91,-0.9,0
7/3/2002 22:00,9.3,2.9,243,93,-0.5,0
7/3/2002 23:00,9.2,2.6,253,93,-0.6,0
8/3/2002 0:00,9.1,4.2,257,94,-0.7,0
8/3/2002 1:00,9.2,2.8,234,94,-0.4,0
8/3/2002 2:00,9.1,2.8,245,94,-0.4,0
8/3/2002 3:00,9.0,4.6,240,94,-0.4,0
8/3/2002 4:00,8.9,4.0,243,95,-0.1,0
8/3/2002 5:00,8.8,3.6,240,96,-0.1,0.2
8/3/2002 6:00,8.9,4.6,243,95,-0.2,0
8/3/2002 7:00,9.0,4.3,221,93,0.0,0
8/3/2002 8:00,9.0,6.3,227,92,20.7,0
8/3/2002 9:00,9.3,5.2,235,90,57.4,0
8/3/2002 10:00,9.3,6.8,236,90,67.5,0
8/3/2002 11:00,9.8,8.6,240,85,203.3,0
8/3/2002 12:00,10.4,9.5,283,80,312.7,0
8/3/2002 13:00,10.8,10.7,267,75,247.4,0
8/3/2002 14:00,11.0,11.2,296,75,297.7,0
8/3/2002 15:00,10.8,11.9,337,78,206.9,2
8/3/2002 16:00,5.9,6.4,320,86,59.9,1
8/3/2002 17:00,5.8,5.2,315,86,102.7,0
8/3/2002 18:00,5.6,3.9,316,85,53.8,0
8/3/2002 19:00,4.7,3.4,295,85,0.1,0
8/3/2002 20:00,4.0,1.6,298,87,-3.1,0
8/3/2002 21:00,2.6,2.0,304,91,-2.5,0
8/3/2002 22:00,2.5,1.9,295,92,-2.1,0
8/3/2002 23:00,2.5,2.6,260,91,-2.2,0
9/3/2002 0:00,1.9,1.6,292,93,-2.5,0
9/3/2002 1:00,2.1,1.0,187,93,-1.8,0
9/3/2002 2:00,2.8,3.6,180,93,-1.1,0.2
9/3/2002 3:00,5.5,7.0,191,85,1.0,2.6
9/3/2002 4:00,5.5,8.4,180,86,0.4,0.2
9/3/2002 5:00,5.6,9.6,178,90,0.4,0.8
9/3/2002 6:00,3.7,15.5,182,87,1.1,0.4
9/3/2002 7:00,2.7,11.5,209,89,0.4,0.4
9/3/2002 8:00,2.5,7.2,259,90,21.8,1.8
9/3/2002 9:00,2.1,5.3,232,92,115.1,1.8
9/3/2002 10:00,3.5,5.6,241,88,310.3,0
9/3/2002 11:00,5.2,7.8,255,77,399.2,0
9/3/2002 12:00,4.4,8.1,258,81,446.0,0
9/3/2002 13:00,5.1,9.3,270,71,450.2,0
9/3/2002 14:00,2.4,7.9,282,87,160.6,0.6
9/3/2002 15:00,5.5,8.6,284,69,504.0,0.2
9/3/2002 16:00,5.9,8.6,286,66,379.0,0
9/3/2002 17:00,5.7,6.4,277,60,206.0,0
9/3/2002 18:00,5.3,3.4,283,65,37.4,0
9/3/2002 19:00,3.6,1.7,281,72,-1.6,0
9/3/2002 20:00,3.9,2.4,269,74,-1.5,0
9/3/2002 21:00,3.6,3.2,280,82,-0.5,0
9/3/2002 22:00,4.4,3.8,273,88,-0.2,0.4
9/3/2002 23:00,6.5,7.7,273,90,0.7,0.8
10/3/2002 0:00,7.2,8.8,282,87,1.3,1.6
10/3/2002 1:00,7.5,10.4,256,89,1.5,1.6
10/3/2002 2:00,7.7,11.6,298,91,1.1,1
10/3/2002 3:00,8.2,12.1,297,91,1.1,0.8
10/3/2002 4:00,8.6,12.5,294,90,1.5,1.6
10/3/2002 5:00,8.5,12.1,285,91,0.9,4
10/3/2002 6:00,7.8,10.0,266,89,0.9,2
10/3/2002 7:00,7.0,10.7,276,87,1.5,0
10/3/2002 8:00,6.9,6.5,281,86,61.8,0.2
10/3/2002 9:00,7.1,10.7,297,75,141.3,0.2
10/3/2002 10:00,6.8,14.5,278,69,385.9,0.4
10/3/2002 11:00,4.4,13.3,290,77,297.2,0.4
10/3/2002 12:00,6.9,13.9,280,70,383.5,0
10/3/2002 13:00,6.9,12.8,289,70,402.7,0.2
10/3/2002 14:00,5.4,11.2,299,81,425.0,0.2
10/3/2002 15:00,6.5,8.7,313,77,278.6,0.8
10/3/2002 16:00,4.4,7.0,332,84,154.1,0.4
10/3/2002 17:00,4.6,2.9,305,83,234.0,0
10/3/2002 18:00,3.6,6.1,293,85,15.7,0
10/3/2002 19:00,2.2,3.8,300,83,0.2,0
10/3/2002 20:00,2.0,2.2,257,88,-1.5,0
10/3/2002 21:00,1.5,2.3,296,89,-1.9,0
10/3/2002 22:00,1.2,2.8,272,90,-1.8,0
10/3/2002 23:00,1.5,3.0,300,87,-2.4,0
11/3/2002 0:00,1.1,1.1,285,87,-2.6,0
11/3/2002 1:00,0.7,2.0,268,89,-1.8,0
11/3/2002 2:00,1.6,1.7,305,89,-1.3,0
11/3/2002 3:00,1.1,1.4,261,90,-2.0,0
11/3/2002 4:00,0.8,1.1,298,91,-1.9,0
11/3/2002 5:00,1.0,1.6,262,90,-2.1,0
11/3/2002 6:00,1.8,1.6,258,86,-2.5,0
11/3/2002 7:00,0.3,1.1,287,91,-0.9,0
11/3/2002 8:00,0.6,1.3,245,91,52.4,0
11/3/2002 9:00,2.3,1.6,271,88,227.1,0.2
11/3/2002 10:00,4.3,2.8,245,84,378.8,0
11/3/2002 11:00,6.3,4.1,197,74,495.7,0
11/3/2002 12:00,7.5,6.2,159,61,584.2,0
11/3/2002 13:00,7.1,6.3,157,64,496.1,0
11/3/2002 14:00,8.5,6.4,170,51,595.7,0
11/3/2002 15:00,8.6,5.8,185,55,514.0,0
11/3/2002 16:00,8.1,5.1,198,53,251.7,0
11/3/2002 17:00,7.9,5.0,196,50,204.0,0
11/3/2002 18:00,6.8,3.9,185,61,50.9,0
11/3/2002 19:00,5.1,1.4,168,67,-0.9,0
11/3/2002 20:00,4.1,2.1,150,71,-2.4,0
11/3/2002 21:00,3.7,1.1,124,73,-0.9,0
11/3/2002 22:00,3.6,0.0,132,75,-1.3,0
11/3/2002 23:00,3.8,0.3,151,74,-0.2,0
12/3/2002 0:00,4.1,0.5,232,74,-0.7,0
12/3/2002 1:00,4.1,1.0,254,73,-1.2,0
12/3/2002 2:00,4.0,1.8,229,74,-1.5,0
12/3/2002 3:00,3.6,1.3,228,74,-1.5,0
12/3/2002 4:00,4.5,2.7,207,71,-1.4,0
12/3/2002 5:00,4.1,3.3,230,73,-1.6,0
12/3/2002 6:00,3.6,2.8,218,76,-0.9,0
